Date,"Item Code",Quantity,UoM,Division,"Req. No."
03/Nov/2021,"1439101                       ",40,"REAM           ",24,RQN2111003778
03/Nov/2021,"1150100                       ",200,"SHEET          ",24,RQN2111003778
03/Nov/2021,"1162100                       ",30,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1101125                       ",50,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1101123                       ",50,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1101124                       ",50,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"BIO-000001                    ",140,"SHEET          ",24,RQN2111003778
03/Nov/2021,"1034100                       ",200,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1049100                       ",8,"EACH           ",24,RQN2111003778
03/Nov/2021,"1101151                       ",500,"SHEET          ",24,RQN2111003778
03/Nov/2021,"1414100                       ",500,"DOZEN          ",24,RQN2111003778
03/Nov/2021,"1106101                       ",20,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1225103                       ",500,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1225100                       ",250,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1455100                       ",10,"BUNDLE         ",24,RQN2111003778
03/Nov/2021,"1426100                       ",20,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1510101                       ",10,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1113103                       ",1000,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1101160                       ",5,"PAD            ",24,RQN2111003778
03/Nov/2021,"1467100                       ",20,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1459100                       ",5,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1457100                       ",24,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1306100                       ",10,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1443100                       ",2,"DOZEN          ",24,RQN2111003778
03/Nov/2021,"1407100                       ",6,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1433100                       ",6,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1242102                       ",2,"BOX            ",24,RQN2111003778
03/Nov/2021,"1242100                       ",2,"BOX            ",24,RQN2111003778
03/Nov/2021,"1242101                       ",2,"BOX            ",24,RQN2111003778
03/Nov/2021,"1460100                       ",12,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1239100                       ",100,"PAD            ",24,RQN2111003778
03/Nov/2021,"1414100                       ",12,"DOZEN          ",24,RQN2111003778
03/Nov/2021,"1537100                       ",4,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1166100                       ",1000,"SHEET          ",24,RQN2111003778
03/Nov/2021,"1101164                       ",1000,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1408100                       ",50,"BOX            ",24,RQN2111003778
03/Nov/2021,"1428100                       ",72,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1152101                       ",1,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1412100                       ",6,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1456100                       ",6,"PIECE          ",24,RQN2111003778
03/Nov/2021,"1119100                       ",30,"PAD            ",24,RQN2111003778
03/Nov/2021,"1101106                       ",1,"BOOKLET        ",24,RQN2111003778
03/Nov/2021,"1225101                       ",500,"PIECE          ",24,RQN2111003778
