Date,"Item Code",Quantity,UoM,Division,"Req. No."
23/Aug/2021,"1439101                       ",30,"REAM           ",36,RQN2108002279
23/Aug/2021,"1242102                       ",4,"BOX            ",36,RQN2108002279
23/Aug/2021,"1242100                       ",4,"BOX            ",36,RQN2108002279
23/Aug/2021,"1443100                       ",2,"DOZEN          ",36,RQN2108002279
23/Aug/2021,"1101123                       ",20,"BOOKLET        ",36,RQN2108002279
23/Aug/2021,"1120100                       ",10,"BOOKLET        ",36,RQN2108002279
23/Aug/2021,"1301100                       ",10,"BOOKLET        ",36,RQN2108002279
23/Aug/2021,"1407100                       ",10,"BOOKLET        ",36,RQN2108002279
23/Aug/2021,"1426100                       ",20,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1113103                       ",1000,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1433101                       ",5,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1306100                       ",10,"BOOKLET        ",36,RQN2108002279
23/Aug/2021,"1101127                       ",5,"BOOKLET        ",36,RQN2108002279
23/Aug/2021,"1414100                       ",1,"DOZEN          ",36,RQN2108002279
23/Aug/2021,"1467100                       ",12,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1459100                       ",5,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1101160                       ",2,"PAD            ",36,RQN2108002279
23/Aug/2021,"1101117                       ",1000,"SHEET          ",36,RQN2108002279
23/Aug/2021,"1225103                       ",1000,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1225102                       ",500,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1225101                       ",500,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1225100                       ",500,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1166100                       ",1000,"SHEET          ",36,RQN2108002279
23/Aug/2021,"1106101                       ",20,"BOOKLET        ",36,RQN2108002279
23/Aug/2021,"1455100                       ",10,"BUNDLE         ",36,RQN2108002279
23/Aug/2021,"1457100                       ",12,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1150100                       ",1000,"SHEET          ",36,RQN2108002279
23/Aug/2021,"1428100                       ",144,"PIECE          ",36,RQN2108002279
23/Aug/2021,"1101151                       ",1000,"SHEET          ",36,RQN2108002279
