Date,"Item Code",Quantity,UoM,Division,"Req. No."
07/Dec/2021,"1225101                       ",500,"PIECE          ",825,RQN2112004002
07/Dec/2021,"1225103                       ",100,"PIECE          ",825,RQN2112004002
07/Dec/2021,"1414100                       ",3,"DOZEN          ",825,RQN2112004002
07/Dec/2021,"1439101                       ",100,"REAM           ",825,RQN2112004002
07/Dec/2021,"1428100                       ",72,"PIECE          ",825,RQN2112004002
07/Dec/2021,"1455100                       ",2,"BUNDLE         ",825,RQN2112004002
07/Dec/2021,"1432100                       ",24,"PIECE          ",825,RQN2112004002
