Date,"Item Code",Quantity,UoM,Division,"Req. No."
09/Sep/2021,"1439101                       ",30,"REAM           ",56,RQN2109002431
09/Sep/2021,"BIO-000001                    ",70,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1428100                       ",144,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1407100                       ",8,"BOOKLET        ",56,RQN2109002431
09/Sep/2021,"1225103                       ",1000,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1225101                       ",1000,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1242102                       ",5,"BOX            ",56,RQN2109002431
09/Sep/2021,"1242104                       ",1,"BOX            ",56,RQN2109002431
09/Sep/2021,"1242101                       ",3,"BOX            ",56,RQN2109002431
09/Sep/2021,"1146100                       ",10,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1002102                       ",2,"EACH           ",56,RQN2109002431
09/Sep/2021,"1242100                       ",3,"BOX            ",56,RQN2109002431
09/Sep/2021,"1443100                       ",24,"DOZEN          ",56,RQN2109002431
09/Sep/2021,"1459100                       ",5,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1467100                       ",40,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1457100                       ",12,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1460100                       ",12,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1455100                       ",4,"BUNDLE         ",56,RQN2109002431
09/Sep/2021,"1453100                       ",6,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1101160                       ",1500,"PAD            ",56,RQN2109002431
09/Sep/2021,"1034100                       ",50,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1106101                       ",60,"BOOKLET        ",56,RQN2109002431
09/Sep/2021,"1113103                       ",1000,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1571010                       ",100,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1306100                       ",1,"BOOKLET        ",56,RQN2109002431
09/Sep/2021,"1101138                       ",1000,"SHEET          ",56,RQN2109002431
09/Sep/2021,"1433100                       ",10,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1101148                       ",2000,"SHEET          ",56,RQN2109002431
09/Sep/2021,"1152101                       ",1,"BOOKLET        ",56,RQN2109002431
09/Sep/2021,"1456100                       ",6,"PIECE          ",56,RQN2109002431
09/Sep/2021,"1537100                       ",3,"PIECE          ",56,RQN2109002431
