Date,"Item Code",Quantity,UoM,Division,"Req. No."
24/Jan/2022,"1101151                       ",2000,"SHEET          ",37,RQN2201004278
24/Jan/2022,"1101106                       ",10,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1101147                       ",1000,"SHEET          ",37,RQN2201004278
24/Jan/2022,"1101107                       ",1000,"SHEET          ",37,RQN2201004278
24/Jan/2022,"1101108                       ",1000,"SHEET          ",37,RQN2201004278
24/Jan/2022,"1101109                       ",1000,"SHEET          ",37,RQN2201004278
24/Jan/2022,"1034100                       ",100,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1439101                       ",140,"REAM           ",37,RQN2201004278
24/Jan/2022,"BIO-000001                    ",70,Pieces,37,RQN2201004278
24/Jan/2022,"1428100                       ",144,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1101117                       ",4000,"SHEET          ",37,RQN2201004278
24/Jan/2022,"1408100                       ",50,"BOX            ",37,RQN2201004278
24/Jan/2022,"1412100                       ",1,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1150100                       ",10000,"SHEET          ",37,RQN2201004278
24/Jan/2022,"1106101                       ",100,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1537100                       ",5,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1407100                       ",6,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1101125                       ",5,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1162100                       ",10,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1101115                       ",20,"       BOOKLET      ",37,RQN2201004278
24/Jan/2022,"1225100                       ",1000,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1225103                       ",1000,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1166100                       ",2000,"SHEET          ",37,RQN2201004278
24/Jan/2022,"1225102                       ",1000,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1225101                       ",1000,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1455100                       ",8,"BUNDLE         ",37,RQN2201004278
24/Jan/2022,"1459100                       ",5,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1510101                       ",20,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1201100                       ",2,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1301100                       ",5,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1433100                       ",6,"PIECE          ",37,RQN2201004278
24/Jan/2022,"1239100                       ",2,"PAD            ",37,RQN2201004278
24/Jan/2022,"1443100                       ",12,"DOZEN          ",37,RQN2201004278
24/Jan/2022,"1242102                       ",100,"BOX            ",37,RQN2201004278
24/Jan/2022,"1242100                       ",100,"BOX            ",37,RQN2201004278
24/Jan/2022,"1306100                       ",5,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1152101                       ",3,"BOOKLET        ",37,RQN2201004278
24/Jan/2022,"1101160                       ",4,"PAD            ",37,RQN2201004278
24/Jan/2022,"1113103                       ",2000,"PIECE          ",37,RQN2201004278
