Date,"Item Code",Quantity,UoM,Division,"Req. No."
20/Sep/2021,"1439101                       ",60,"REAM           ",61,RQN2109002480
20/Sep/2021,"1457100                       ",24,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1460100                       ",10,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1467100                       ",20,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1455100                       ",5,"BUNDLE         ",61,RQN2109002480
20/Sep/2021,"1225100                       ",500,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1225101                       ",500,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1225103                       ",1000,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1106101                       ",40,"BOOKLET        ",61,RQN2109002480
20/Sep/2021,"1443100                       ",2,"DOZEN          ",61,RQN2109002480
20/Sep/2021,"1101164                       ",2,"BOOKLET        ",61,RQN2109002480
20/Sep/2021,"1242102                       ",3,"BOX            ",61,RQN2109002480
20/Sep/2021,"1101159                       ",6,"PAD            ",61,RQN2109002480
20/Sep/2021,"1101160                       ",3,"PAD            ",61,RQN2109002480
20/Sep/2021,"1113103                       ",500,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1571005                       ",500,"SHEET          ",61,RQN2109002480
20/Sep/2021,"1101124                       ",40,"BOOKLET        ",61,RQN2109002480
20/Sep/2021,"1101123                       ",40,"BOOKLET        ",61,RQN2109002480
20/Sep/2021,"1162100                       ",20,"BOOKLET        ",61,RQN2109002480
20/Sep/2021,"1049100                       ",4,"EACH           ",61,RQN2109002480
20/Sep/2021,"1034100                       ",50,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1433100                       ",10,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1432100                       ",12,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1428100                       ",144,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1408100                       ",50,"BOX            ",61,RQN2109002480
20/Sep/2021,"1412100                       ",50,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1414100                       ",1,"DOZEN          ",61,RQN2109002480
20/Sep/2021,"BIO-000001                    ",50,"PIECE          ",61,RQN2109002480
20/Sep/2021,"1433102                       ",3,"PIECE          ",61,RQN2109002480
