Date,"Item Code",Quantity,UoM,Division,"Req. No."
12/Jan/2022,"1439101                       ",30,"REAM           ",57,RQN2201004196
12/Jan/2022,"1150100                       ",3000,"SHEET          ",57,RQN2201004196
12/Jan/2022,"1242102                       ",5,"BOX            ",57,RQN2201004196
12/Jan/2022,"1242100                       ",3,"BOX            ",57,RQN2201004196
12/Jan/2022,"1101123                       ",30,"BOOKLET        ",57,RQN2201004196
12/Jan/2022,"1101124                       ",30,"BOOKLET        ",57,RQN2201004196
12/Jan/2022,"1162100                       ",30,"BOOKLET        ",57,RQN2201004196
12/Jan/2022,"1101125                       ",30,"BOOKLET        ",57,RQN2201004196
12/Jan/2022,"1106101                       ",30,"BOOKLET        ",57,RQN2201004196
12/Jan/2022,"1113103                       ",4000,"PIECE          ",57,RQN2201004196
12/Jan/2022,"1152101                       ",3,"BOOKLET        ",57,RQN2201004196
12/Jan/2022,"1049100                       ",100,"EACH           ",57,RQN2201004196
12/Jan/2022,"1101151                       ",2000,"SHEET          ",57,RQN2201004196
12/Jan/2022,"1101149                       ",2000,"SHEET          ",57,RQN2201004196
12/Jan/2022,"1101147                       ",2000,"SHEET          ",57,RQN2201004196
12/Jan/2022,"1407100                       ",12,"BOOKLET        ",57,RQN2201004196
12/Jan/2022,"1467100                       ",24,"PIECE          ",57,RQN2201004196
12/Jan/2022,"1426100                       ",10,"PIECE          ",57,RQN2201004196
12/Jan/2022,"1428100                       ",144,"PIECE          ",57,RQN2201004196
12/Jan/2022,"1408100                       ",50,"BOX            ",57,RQN2201004196
12/Jan/2022,"1166100                       ",2000,"SHEET          ",57,RQN2201004196
12/Jan/2022,"1457100                       ",24,"PIECE          ",57,RQN2201004196
12/Jan/2022,"1433100                       ",5,"PIECE          ",57,RQN2201004196
12/Jan/2022,"1225103                       ",1000,"PIECE          ",57,RQN2201004196
12/Jan/2022,"1225101                       ",500,"PIECE          ",57,RQN2201004196
12/Jan/2022,"1152104                       ",3,"BOOKLET        ",57,RQN2201004196
12/Jan/2022,"1412100                       ",50,"PIECE          ",57,RQN2201004196
12/Jan/2022,"BIO-000001                    ",100,EACH,57,RQN2201004196
12/Jan/2022,"1101138                       ",1000,"SHEET          ",57,RQN2201004196
