Date,"Item Code",Quantity,UoM,Division,"Req. No."
03/Dec/2021,"1439101                       ",35,"REAM           ",11,RQN2112003940
03/Dec/2021,"1428100                       ",144,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1106101                       ",40,"BOOKLET        ",11,RQN2112003940
03/Dec/2021,"1225103                       ",500,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1225100                       ",250,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1225101                       ",500,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1225102                       ",500,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1242102                       ",4,"BOX            ",11,RQN2112003940
03/Dec/2021,"1242100                       ",4,"BOX            ",11,RQN2112003940
03/Dec/2021,"1242101                       ",2,"BOX            ",11,RQN2112003940
03/Dec/2021,"1034100                       ",50,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1034101                       ",50,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1101164                       ",1000,"BOOKLET        ",11,RQN2112003940
03/Dec/2021,"1443100                       ",48,"DOZEN          ",11,RQN2112003940
03/Dec/2021,"1467100                       ",40,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1457100                       ",24,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1460100                       ",12,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1101138                       ",500,"SHEET          ",11,RQN2112003940
03/Dec/2021,"1152101                       ",2,"BOOKLET        ",11,RQN2112003940
03/Dec/2021,"1571014                       ",500,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1455100                       ",10,"BUNDLE         ",11,RQN2112003940
03/Dec/2021,"1152104                       ",25,"BOOKLET        ",11,RQN2112003940
03/Dec/2021,"1101123                       ",30,"BOOKLET        ",11,RQN2112003940
03/Dec/2021,"1101124                       ",30,"BOOKLET        ",11,RQN2112003940
03/Dec/2021,"1025100                       ",500,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1113103                       ",2000,"PIECE          ",11,RQN2112003940
03/Dec/2021,"BIO-000001                    ",70,rolls,11,RQN2112003940
03/Dec/2021,"1407100                       ",10,"BOOKLET        ",11,RQN2112003940
03/Dec/2021,"1426100                       ",20,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1101139                       ",500,"SHEET          ",11,RQN2112003940
03/Dec/2021,"1447100                       ",5,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1459100                       ",5,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1453100                       ",12,"PIECE          ",11,RQN2112003940
03/Dec/2021,"1101159                       ",3,"PAD            ",11,RQN2112003940
03/Dec/2021,"1101160                       ",6,"PAD            ",11,RQN2112003940
03/Dec/2021,"1166100                       ",500,"SHEET          ",11,RQN2112003940
