Date,"Item Code",Quantity,UoM,Division,"Req. No."
09/Aug/2021,"1408100                       ",288,"BOX            ",44,RQN210800040
09/Aug/2021,"1242102                       ",100,"BOX            ",44,RQN210800040
09/Aug/2021,"1242100                       ",100,"BOX            ",44,RQN210800040
09/Aug/2021,"1443100                       ",12,"DOZEN          ",44,RQN210800040
09/Aug/2021,"1166100                       ",500,"SHEET          ",44,RQN210800040
09/Aug/2021,"1510101                       ",100,"PIECE          ",44,RQN210800040
09/Aug/2021,"BIO-000001                    ",70,"BOX            ",44,RQN210800040
09/Aug/2021,"1106101                       ",50,"BOOKLET        ",44,RQN210800040
09/Aug/2021,"1150100                       ",6000,"SHEET          ",44,RQN210800040
09/Aug/2021,"1455100                       ",12,"BUNDLE         ",44,RQN210800040
09/Aug/2021,"1101117                       ",6000,"SHEET          ",44,RQN210800040
09/Aug/2021,"1101151                       ",1000,"SHEET          ",44,RQN210800040
09/Aug/2021,"1426100                       ",10,"PIECE          ",44,RQN210800040
09/Aug/2021,"1571010                       ",250,"PIECE          ",44,RQN210800040
09/Aug/2021,"1428100                       ",144,"PIECE          ",44,RQN210800040
09/Aug/2021,"1225103                       ",500,"PIECE          ",44,RQN210800040
09/Aug/2021,"1225101                       ",500,"PIECE          ",44,RQN210800040
09/Aug/2021,"1225100                       ",1000,"PIECE          ",44,RQN210800040
09/Aug/2021,"1459100                       ",5,"PIECE          ",44,RQN210800040
09/Aug/2021,"1467100                       ",40,"PIECE          ",44,RQN210800040
09/Aug/2021,"1407100                       ",6,"BOOKLET        ",44,RQN210800040
09/Aug/2021,"1119100                       ",20,"PAD            ",44,RQN210800040
09/Aug/2021,"1457100                       ",24,"PIECE          ",44,RQN210800040
09/Aug/2021,"1439101                       ",10,"REAM           ",44,RQN210800040
09/Aug/2021,"1152101                       ",3,"BOOKLET        ",44,RQN210800040
