Date,"Item Code",Quantity,UoM,Division,"Req. No."
01/Sep/2021,"1439101                       ",100,"REAM           ",52,RQN2109002348
01/Sep/2021,"1166100                       ",1000,"SHEET          ",52,RQN2109002348
01/Sep/2021,"1455100                       ",16,"BUNDLE         ",52,RQN2109002348
01/Sep/2021,"1101123                       ",20,"BOOKLET        ",52,RQN2109002348
01/Sep/2021,"1162100                       ",20,"BOOKLET        ",52,RQN2109002348
01/Sep/2021,"1101159                       ",1000,"PAD            ",52,RQN2109002348
01/Sep/2021,"1113103                       ",2000,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1101160                       ",1000,"PAD            ",52,RQN2109002348
01/Sep/2021,"1152104                       ",10,"BOOKLET        ",52,RQN2109002348
01/Sep/2021,"1428100                       ",144,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1408100                       ",50,"BOX            ",52,RQN2109002348
01/Sep/2021,"1242102                       ",2,"BOX            ",52,RQN2109002348
01/Sep/2021,"1433100                       ",12,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1150100                       ",1000,"SHEET          ",52,RQN2109002348
01/Sep/2021,"1101147                       ",1000,"SHEET          ",52,RQN2109002348
01/Sep/2021,"1101148                       ",1000,"SHEET          ",52,RQN2109002348
01/Sep/2021,"1407100                       ",12,"BOOKLET        ",52,RQN2109002348
01/Sep/2021,"1426100                       ",24,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1146100                       ",12,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1460100                       ",24,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1034100                       ",144,"PIECE          ",52,RQN2109002348
01/Sep/2021,"BIO-000001                    ",70,,52,RQN2109002348
01/Sep/2021,"1447100                       ",10,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1467100                       ",24,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1459100                       ",10,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1225103                       ",500,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1225101                       ",500,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1225100                       ",500,"PIECE          ",52,RQN2109002348
01/Sep/2021,"1225102                       ",500,"PIECE          ",52,RQN2109002348
