Date,"Item Code",Quantity,UoM,Division,"Req. No."
09/Aug/2021,"1034100                       ",100,"PIECE          ",75,RQN210800042
09/Aug/2021,"1034101                       ",100,"PIECE          ",75,RQN210800042
09/Aug/2021,"1101148                       ",5000,"SHEET          ",75,RQN210800042
09/Aug/2021,"1225103                       ",2000,"PIECE          ",75,RQN210800042
09/Aug/2021,"1225101                       ",2000,"PIECE ",75,RQN210800042
09/Aug/2021,"1139100                       ",60,"PIECE          ",75,RQN210800042
09/Aug/2021,"1225102                       ",1000,"PIECE          ",75,RQN210800042
09/Aug/2021,"1242101                       ",2,"BOX            ",75,RQN210800042
09/Aug/2021,"1242100                       ",2,"BOX            ",75,RQN210800042
09/Aug/2021,"1242102                       ",2,"BOX            ",75,RQN210800042
09/Aug/2021,"1162100                       ",100,"BOOKLET        ",75,RQN210800042
09/Aug/2021,"1428100                       ",144,"PIECE          ",75,RQN210800042
09/Aug/2021,"1113103                       ",5000,"PIECE          ",75,RQN210800042
09/Aug/2021,"1457100                       ",24,"PIECE ",75,RQN210800042
09/Aug/2021,"1408100                       ",50,"BOX            ",75,RQN210800042
09/Aug/2021,"1571011                       ",30,"BOOK           ",75,RQN210800042
09/Aug/2021,"1467100                       ",60,"PIECE          ",75,RQN210800042
09/Aug/2021,"1407100                       ",5,"BOOKLET        ",75,RQN210800042
09/Aug/2021,"1443100                       ",24,"DOZEN          ",75,RQN210800042
09/Aug/2021,"1433100                       ",12,"PIECE          ",75,RQN210800042
