Date,"Item Code",Quantity,UoM,Division,"Req. No."
30/Oct/2021,"1439101                       ",60,"REAM           ",80,RQN2110003736
30/Oct/2021,"1408100                       ",50,"BOX            ",80,RQN2110003736
30/Oct/2021,"1106101                       ",25,"BOOKLET        ",80,RQN2110003736
30/Oct/2021,"1034100                       ",50,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1034101                       ",30,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1428100                       ",72,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1467100                       ",20,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1101159                       ",1000,"PAD            ",80,RQN2110003736
30/Oct/2021,"1101160                       ",1000,"PAD            ",80,RQN2110003736
30/Oct/2021,"1455100                       ",6,"BUNDLE         ",80,RQN2110003736
30/Oct/2021,"1407100                       ",2,"BOOKLET        ",80,RQN2110003736
30/Oct/2021,"1242102                       ",1,"BOX            ",80,RQN2110003736
30/Oct/2021,"1242100                       ",1,"BOX            ",80,RQN2110003736
30/Oct/2021,"1433100                       ",3,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1443100                       ",12,"DOZEN          ",80,RQN2110003736
30/Oct/2021,"1113103                       ",1000,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1457100                       ",24,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1101123                       ",30,"BOOKLET        ",80,RQN2110003736
30/Oct/2021,"1119100                       ",5,"PAD            ",80,RQN2110003736
30/Oct/2021,"1453100                       ",12,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1225103                       ",500,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1101151                       ",500,"SHEET          ",80,RQN2110003736
30/Oct/2021,"1101125                       ",30,"BOOKLET        ",80,RQN2110003736
30/Oct/2021,"1166100                       ",500,"SHEET          ",80,RQN2110003736
30/Oct/2021,"1152104                       ",5,"BOOKLET        ",80,RQN2110003736
30/Oct/2021,"1101138                       ",10000,"SHEET          ",80,RQN2110003736
30/Oct/2021,"1146100                       ",12,"PIECE          ",80,RQN2110003736
30/Oct/2021,"1571010                       ",70,"PIECE          ",80,RQN2110003736
