Date,"Item Code",Quantity,UoM,Division,"Req. No."
06/Oct/2021,"1101151                       ",5000,"SHEET          ",62,RQN2110003592
06/Oct/2021,"1242102                       ",4,"BOX            ",62,RQN2110003592
06/Oct/2021,"1242100                       ",4,"BOX            ",62,RQN2110003592
06/Oct/2021,"1049101                       ",10,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1432100                       ",12,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1408100                       ",2,"BOX            ",62,RQN2110003592
06/Oct/2021,"1439101                       ",40,"REAM           ",62,RQN2110003592
06/Oct/2021,"1166100                       ",500,"SHEET          ",62,RQN2110003592
06/Oct/2021,"1414100                       ",1,"DOZEN          ",62,RQN2110003592
06/Oct/2021,"1443100                       ",1,"DOZEN          ",62,RQN2110003592
06/Oct/2021,"1455100                       ",4,"BUNDLE         ",62,RQN2110003592
06/Oct/2021,"1433100                       ",12,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1433101                       ",12,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1467100                       ",36,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1459101                       ",1,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1467101                       ",6,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1225103                       ",1000,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1225101                       ",500,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1225100                       ",500,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1101115                       ",1," BOOKLET      ",62,RQN2110003592
06/Oct/2021,"1162100                       ",5,"BOOKLET        ",62,RQN2110003592
06/Oct/2021,"1113103                       ",500,"PIECE          ",62,RQN2110003592
06/Oct/2021,"1101159                       ",1,"PAD            ",62,RQN2110003592
06/Oct/2021,"1101160                       ",1,"PAD            ",62,RQN2110003592
06/Oct/2021,"1306100                       ",5,"BOOKLET        ",62,RQN2110003592
