Date,"Item Code",Quantity,UoM,Division,"Req. No."
24/Sep/2021,"1439101                       ",100,"REAM           ",60,RQN2109002501
24/Sep/2021,"1242102                       ",5,"BOX            ",60,RQN2109002501
24/Sep/2021,"1034100                       ",50,"PIECE          ",60,RQN2109002501
24/Sep/2021,"1049100                       ",8,"PIECE          ",60,RQN2109002501
24/Sep/2021,"1101123                       ",20,"BOOKLET        ",60,RQN2109002501
24/Sep/2021,"1162100                       ",20,"BOOKLET        ",60,RQN2109002501
24/Sep/2021,"1443100                       ",2,"DOZEN          ",60,RQN2109002501
24/Sep/2021,"1571010                       ",100,"PIECE          ",60,RQN2109002501
24/Sep/2021,"1408100                       ",1,"BOX            ",60,RQN2109002501
24/Sep/2021,"1433100                       ",10,"PIECE          ",60,RQN2109002501
24/Sep/2021,"1101148                       ",5000,"SHEET          ",60,RQN2109002501
24/Sep/2021,"1106101                       ",20,"BOOKLET        ",60,RQN2109002501
24/Sep/2021,"1113103                       ",5000,"PIECE          ",60,RQN2109002501
24/Sep/2021,"1166100                       ",1000,"SHEET          ",60,RQN2109002501
24/Sep/2021,"1414100                       ",1,"DOZEN          ",60,RQN2109002501
24/Sep/2021,"1455100                       ",8,"BUNDLE         ",60,RQN2109002501
24/Sep/2021,"1457100                       ",12,"PIECE          ",60,RQN2109002501
24/Sep/2021,"1460100                       ",12,"PIECE          ",60,RQN2109002501
24/Sep/2021,"1467100                       ",24,"PIECE          ",60,RQN2109002501
