Date,"Item Code",Quantity,UoM,Division,"Req. No."
02/Dec/2021,"1439101                       ",50,"REAM           ",74,RQN2112003948
02/Dec/2021,"BIO-000001                    ",30,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1049103                       ",8,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1408100                       ",1,"BOX            ",74,RQN2112003948
02/Dec/2021,"1428100                       ",144,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1150100                       ",1,"SHEET          ",74,RQN2112003948
02/Dec/2021,"1106101                       ",20,"BOOKLET        ",74,RQN2112003948
02/Dec/2021,"1162100                       ",30,"BOOKLET        ",74,RQN2112003948
02/Dec/2021,"1101164                       ",1,"BOOKLET        ",74,RQN2112003948
02/Dec/2021,"1152104                       ",10,"BOOKLET        ",74,RQN2112003948
02/Dec/2021,"1510101                       ",10,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1225103                       ",1000,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1225101                       ",500,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1242102                       ",3,"BOX            ",74,RQN2112003948
02/Dec/2021,"1101159                       ",3,"PAD            ",74,RQN2112003948
02/Dec/2021,"1101160                       ",3,"PAD            ",74,RQN2112003948
02/Dec/2021,"1152101                       ",2,"BOOKLET        ",74,RQN2112003948
02/Dec/2021,"1457100                       ",8,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1455100                       ",5,"BUNDLE         ",74,RQN2112003948
02/Dec/2021,"1467100                       ",20,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1414100                       ",1,"DOZEN          ",74,RQN2112003948
02/Dec/2021,"1301100                       ",2,"BOOKLET        ",74,RQN2112003948
02/Dec/2021,"1113103                       ",1000,"PIECE          ",74,RQN2112003948
02/Dec/2021,"1166100                       ",2,"SHEET          ",74,RQN2112003948
02/Dec/2021,"1119100                       ",5,"PAD            ",74,RQN2112003948
