Date,"Item Code",Quantity,UoM,Division,"Req. No."
01/Dec/2021,"1152101                       ",2,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"1101160                       ",2000,"PAD            ",34,RQN2112003924
01/Dec/2021,"1113103                       ",2000,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1106101                       ",100,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"1407100                       ",10,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"1101164                       ",5000,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"1101165                       ",2000,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"1571006                       ",20000,"SHEET          ",34,RQN2112003924
01/Dec/2021,"1455100                       ",10,"BUNDLE         ",34,RQN2112003924
01/Dec/2021,"1146100                       ",10,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1034100                       ",1000,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1049100                       ",1000,"EACH           ",34,RQN2112003924
01/Dec/2021,"1453100                       ",10,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1443100                       ",24,"DOZEN          ",34,RQN2112003924
01/Dec/2021,"1467100                       ",34,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1426100                       ",50,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1408100                       ",100,"BOX            ",34,RQN2112003924
01/Dec/2021,"1225101                       ",4000,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1225100                       ",4000,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1225102                       ",1000,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1225103                       ",4000,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1433100                       ",12,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1433101                       ",5,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1428100                       ",288,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1162100                       ",50,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"1101125                       ",50,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"1456100                       ",12,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1510101                       ",50,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1034101                       ",100,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1457100                       ",24,"PIECE          ",34,RQN2112003924
01/Dec/2021,"1242102                       ",2,"BOX            ",34,RQN2112003924
01/Dec/2021,"1101123                       ",50,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"1407101                       ",20,"BOOKLET        ",34,RQN2112003924
01/Dec/2021,"BIO-000001                    ",70,"PIECE          ",34,RQN2112003924
