Date,"Item Code",Quantity,UoM,Division,"Req. No."
13/Aug/2021,"1034101                       ",20,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1049101                       ",4,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1457100                       ",12,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1432100                       ",12,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1428100                       ",100,piece,62,RQN2108002161
13/Aug/2021,"1242100                       ",2,"BOX            ",62,RQN2108002161
13/Aug/2021,"1242102                       ",2,"BOX            ",62,RQN2108002161
13/Aug/2021,"1242101                       ",2,"BOX            ",62,RQN2108002161
13/Aug/2021,"1414100                       ",1,"DOZEN          ",62,RQN2108002161
13/Aug/2021,"1443100                       ",1,"DOZEN          ",62,RQN2108002161
13/Aug/2021,"1453100                       ",12,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1459100                       ",12,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1459101                       ",1,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1101115                       ",2,"BOOK LET             ",62,RQN2108002161
13/Aug/2021,"1447100                       ",6,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1225103                       ",1000,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1162100                       ",10,"BOOKLET        ",62,RQN2108002161
13/Aug/2021,"1101125                       ",10,"BOOKLET        ",62,RQN2108002161
13/Aug/2021,"1439101                       ",30,"REAM           ",62,RQN2108002161
13/Aug/2021,"1101147                       ",100,"SHEET          ",62,RQN2108002161
13/Aug/2021,"1467100                       ",12,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1467101                       ",12,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1433100                       ",12,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1433101                       ",12,"PIECE          ",62,RQN2108002161
13/Aug/2021,"1225101                       ",1000,"PIECE          ",62,RQN2108002161
