Date,"Item Code",Quantity,UoM,Division,"Req. No."
07/Sep/2021,"1101120                       ",3000,"SHEET          ",15,RQN2109002424
07/Sep/2021,"1152104                       ",10,"BOOKLET        ",15,RQN2109002424
07/Sep/2021,"1457100                       ",20,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1166100                       ",1000,"SHEET          ",15,RQN2109002424
07/Sep/2021,"1443100                       ",3,"DOZEN          ",15,RQN2109002424
07/Sep/2021,"1001105                       ",6,DOZEN,15,RQN2109002424
07/Sep/2021,"1225101                       ",2,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1225103                       ",2,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1428100                       ",2,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1139100                       ",60,"SHEET          ",15,RQN2109002424
07/Sep/2021,"1113103                       ",20,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1001105                       ",10,DOZEN,15,RQN2109002424
07/Sep/2021,"1447100                       ",10,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1414100                       ",5,"DOZEN          ",15,RQN2109002424
07/Sep/2021,"1162100                       ",20,"BOOKLET        ",15,RQN2109002424
07/Sep/2021,"1407100                       ",10,"BOOKLET        ",15,RQN2109002424
07/Sep/2021,"1412100                       ",10,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1306100                       ",4,"BOOKLET        ",15,RQN2109002424
07/Sep/2021,"1453100                       ",10,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1467101                       ",10,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1467100                       ",10,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1460100                       ",5,"PIECE          ",15,RQN2109002424
07/Sep/2021,"1455100                       ",10,"BUNDLE         ",15,RQN2109002424
07/Sep/2021,"1150100                       ",4000,"SHEET          ",15,RQN2109002424
