Date,"Item Code",Quantity,UoM,Division,"Req. No."
25/Jan/2022,"1152100                       ",2,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1571012                       ",1,"BOOK           ",824,RQN2201004284
25/Jan/2022,"1571011                       ",20,"BOOK           ",824,RQN2201004284
25/Jan/2022,"1152101                       ",3,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1101115                       ",5,"       BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1101107                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101108                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101109                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101110                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101111                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1571010                       ",10,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1152102                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1004101                       ",50,"PIECE          ",824,RQN2201004284
25/Jan/2022,"BIO-000001                    ",70,PIECE,824,RQN2201004284
25/Jan/2022,"1004102                       ",100,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1408100                       ",2,"BOX            ",824,RQN2201004284
25/Jan/2022,"1242101                       ",5,"BOX            ",824,RQN2201004284
25/Jan/2022,"1242102                       ",5,"BOX            ",824,RQN2201004284
25/Jan/2022,"1242100                       ",5,"BOX            ",824,RQN2201004284
25/Jan/2022,"1411100                       ",5,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1412100                       ",2,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1146100                       ",10,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1414100                       ",1,"DOZEN          ",824,RQN2201004284
25/Jan/2022,"1301100                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1106101                       ",20,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1106107                       ",05,"BOOK           ",824,RQN2201004284
25/Jan/2022,"1152104                       ",5,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1101120                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1119100                       ",20,"PAD            ",824,RQN2201004284
25/Jan/2022,"1407100                       ",30,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1101123                       ",20,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1101124                       ",20,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1421100                       ",5,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1422100                       ",4,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1101127                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1225103                       ",500,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1225100                       ",500,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1225101                       ",500,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1225102                       ",500,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1510101                       ",10,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1101128                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1510100                       ",20,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1426100                       ",10,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1120100                       ",2,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1239100                       ",1,"PAD            ",824,RQN2201004284
25/Jan/2022,"1459101                       ",1,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1432100                       ",24,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1101125                       ",40,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1101129                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1433100                       ",15,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1433101                       ",3,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1101130                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101131                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101142                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101140                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101144                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101138                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101145                       ",1,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1443100                       ",3,"DOZEN          ",824,RQN2201004284
25/Jan/2022,"1101148                       ",1000,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101147                       ",1000,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101149                       ",1000,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1152106                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1418100                       ",5,"BOX            ",824,RQN2201004284
25/Jan/2022,"1418101                       ",5,"BOX            ",824,RQN2201004284
25/Jan/2022,"1439101                       ",50,"REAM           ",824,RQN2201004284
25/Jan/2022,"1571004                       ",5,"ROLL           ",824,RQN2201004284
25/Jan/2022,"1447100                       ",10,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1101153                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1352101                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1352100                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1306100                       ",5,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1455100                       ",3,"BUNDLE         ",824,RQN2201004284
25/Jan/2022,"1456100                       ",12,"PIECE          ",824,RQN2201004284
25/Jan/2022,"1101139                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1150100                       ",10000,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101136                       ",500,"SHEET          ",824,RQN2201004284
25/Jan/2022,"1101155                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1101156                       ",1,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1407101                       ",20,"BOOKLET        ",824,RQN2201004284
25/Jan/2022,"1113102                       ",1,"BOX            ",824,RQN2201004284
25/Jan/2022,"1428100                       ",144,"PIECE          ",824,RQN2201004284
