Date,"Item Code",Quantity,UoM,Division,"Req. No."
03/Jan/2022,"1439101                       ",45,"REAM           ",29,RQN2201004121
03/Jan/2022,"1239100                       ",2,"PAD            ",29,RQN2201004121
03/Jan/2022,"1306100                       ",10,"BOOKLET        ",29,RQN2201004121
03/Jan/2022,"1101106                       ",10,"BOOKLET        ",29,RQN2201004121
03/Jan/2022,"1455100                       ",10,"BUNDLE         ",29,RQN2201004121
03/Jan/2022,"1408100                       ",50,"BOX            ",29,RQN2201004121
03/Jan/2022,"1242102                       ",3,"BOX            ",29,RQN2201004121
03/Jan/2022,"1106101                       ",30,"BOOKLET        ",29,RQN2201004121
03/Jan/2022,"1242101                       ",2,"BOX            ",29,RQN2201004121
03/Jan/2022,"1242100                       ",2,"BOX            ",29,RQN2201004121
03/Jan/2022,"1106100                       ",40,"BOOKLET        ",29,RQN2201004121
03/Jan/2022,"1120100                       ",5,"BOOKLET        ",29,RQN2201004121
03/Jan/2022,"1457100                       ",40,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1225100                       ",500,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1225103                       ",1000,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1225101                       ",500,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1225102                       ",500,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1407100                       ",10,"BOOKLET        ",29,RQN2201004121
03/Jan/2022,"1428100                       ",70,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1150100                       ",1000,"SHEET          ",29,RQN2201004121
03/Jan/2022,"1467100                       ",24,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1411100                       ",2,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1101117                       ",1000,"SHEET          ",29,RQN2201004121
03/Jan/2022,"1101160                       ",1000,"PAD            ",29,RQN2201004121
03/Jan/2022,"1301100                       ",5,"BOOKLET        ",29,RQN2201004121
03/Jan/2022,"1432100                       ",20,"PIECE          ",29,RQN2201004121
03/Jan/2022,"1443100                       ",20,"DOZEN          ",29,RQN2201004121
