Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Oct/2021,"1439101                       ",50,"REAM           ",72,RQN2110003581
04/Oct/2021,"1225103                       ",1000,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1225101                       ",1000,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1426100                       ",12,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1146100                       ",50,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1455100                       ",5,"BUNDLE         ",72,RQN2110003581
04/Oct/2021,"1152101                       ",3,"BOOKLET        ",72,RQN2110003581
04/Oct/2021,"1242102                       ",5,"BOX            ",72,RQN2110003581
04/Oct/2021,"1242100                       ",2,"BOX            ",72,RQN2110003581
04/Oct/2021,"1242101                       ",2,"BOX            ",72,RQN2110003581
04/Oct/2021,"1460100                       ",5,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1457100                       ",12,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1432100                       ",12,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1113103                       ",3000,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1414100                       ",5,"DOZEN          ",72,RQN2110003581
04/Oct/2021,"1428100                       ",72,"PIECE          ",72,RQN2110003581
04/Oct/2021,"1002102                       ",20,"EACH           ",72,RQN2110003581
04/Oct/2021,"1225100                       ",10,"PIECE          ",72,RQN2110003581
