Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Oct/2021,"1439101                       ",35,"REAM           ",11,RQN2110002545
04/Oct/2021,"1101138                       ",500,"SHEET          ",11,RQN2110002545
04/Oct/2021,"1101123                       ",20,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1101125                       ",30,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1443100                       ",4,"DOZEN          ",11,RQN2110002545
04/Oct/2021,"1225100                       ",250,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1225103                       ",500,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1225101                       ",500,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1025100                       ",500,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1432100                       ",25,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1162100                       ",20,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1571014                       ",500,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1433100                       ",10,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1433101                       ",5,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1407100                       ",5,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1412100                       ",2,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1106101                       ",20,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1242100                       ",3,"BOX            ",11,RQN2110002545
04/Oct/2021,"1242102                       ",5,"BOX            ",11,RQN2110002545
04/Oct/2021,"1242101                       ",3,"BOX            ",11,RQN2110002545
04/Oct/2021,"1306100                       ",10,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1455100                       ",10,"BUNDLE         ",11,RQN2110002545
04/Oct/2021,"1428100                       ",144,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1467100                       ",40,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1460100                       ",10,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1457100                       ",24,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1101159                       ",4,"PAD            ",11,RQN2110002545
04/Oct/2021,"1101160                       ",4,"PAD            ",11,RQN2110002545
04/Oct/2021,"1113103                       ",1000,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1101106                       ",5,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1034100                       ",50,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1034101                       ",50,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1101164                       ",1,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1433102                       ",10,"PIECE          ",11,RQN2110002545
04/Oct/2021,"1152104                       ",25,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1152101                       ",1,"BOOKLET        ",11,RQN2110002545
04/Oct/2021,"1120100                       ",10,"BOOKLET        ",11,RQN2110002545
