Date,"Item Code",Quantity,UoM,Division,"Req. No."
17/Aug/2021,"1166100                       ",2000,"SHEET          ",15,RQN2108002242
17/Aug/2021,"1439101                       ",100,"REAM           ",15,RQN2108002242
17/Aug/2021,"1002102                       ",50,"EACH           ",15,RQN2108002242
17/Aug/2021,"1004101                       ",30,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1025100                       ",100,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1034100                       ",50,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1034101                       ",50,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1049100                       ",20,"EACH           ",15,RQN2108002242
17/Aug/2021,"1101115                       ",30,"               ",15,RQN2108002242
17/Aug/2021,"1101117                       ",50,"SHEET          ",15,RQN2108002242
17/Aug/2021,"1101124                       ",50,"BOOKLET        ",15,RQN2108002242
17/Aug/2021,"1101125                       ",50,"BOOKLET        ",15,RQN2108002242
17/Aug/2021,"1101127                       ",40,"BOOKLET        ",15,RQN2108002242
17/Aug/2021,"1101148                       ",800,"SHEET          ",15,RQN2108002242
17/Aug/2021,"1101159                       ",4000,"PAD            ",15,RQN2108002242
17/Aug/2021,"1101160                       ",1000,"PAD            ",15,RQN2108002242
17/Aug/2021,"1101163                       ",1000,"BOOKLET        ",15,RQN2108002242
17/Aug/2021,"1101164                       ",1000,"BOOKLET        ",15,RQN2108002242
17/Aug/2021,"1101165                       ",1000,"BOOKLET        ",15,RQN2108002242
17/Aug/2021,"1106100                       ",50,"BOOKLET        ",15,RQN2108002242
17/Aug/2021,"1106101                       ",50,"BOOKLET        ",15,RQN2108002242
17/Aug/2021,"1113102                       ",100,"BOX            ",15,RQN2108002242
17/Aug/2021,"1113103                       ",100,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1146100                       ",30,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1225101                       ",500,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1166100                       ",1000,"SHEET          ",15,RQN2108002242
17/Aug/2021,"1242102                       ",40,"BOX            ",15,RQN2108002242
17/Aug/2021,"1242100                       ",10,"BOX            ",15,RQN2108002242
17/Aug/2021,"1049100                       ",8,"EACH           ",15,RQN2108002242
17/Aug/2021,"1049101                       ",8,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1455100                       ",10,"BUNDLE         ",15,RQN2108002242
17/Aug/2021,"1456100                       ",10,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1447100                       ",10,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1411100                       ",10,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1467100                       ",10,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1426100                       ",20,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1408100                       ",50,"BOX            ",15,RQN2108002242
17/Aug/2021,"1457100                       ",10,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1460100                       ",20,"PIECE          ",15,RQN2108002242
17/Aug/2021,"1239100                       ",6,"PAD            ",15,RQN2108002242
