Date,"Item Code",Quantity,UoM,Division,"Req. No."
30/Jul/2021,"1306100                       ",6,"BOOKLET        ",26,RQN210700018
30/Jul/2021,"1408100                       ",50,"BOX            ",26,RQN210700018
30/Jul/2021,"1152104                       ",6,"BOOKLET        ",26,RQN210700018
30/Jul/2021,"1457100                       ",12,"PIECE          ",26,RQN210700018
30/Jul/2021,"1460100                       ",12,"PIECE          ",26,RQN210700018
30/Jul/2021,"1113103                       ",2000,"PIECE          ",26,RQN210700018
30/Jul/2021,"1242102                       ",3,"BOX            ",26,RQN210700018
30/Jul/2021,"1242100                       ",3,"BOX            ",26,RQN210700018
30/Jul/2021,"1242101                       ",3,"BOX            ",26,RQN210700018
30/Jul/2021,"1150100                       ",10000,"SHEET          ",26,RQN210700018
30/Jul/2021,"1225100                       ",500,"PIECE          ",26,RQN210700018
30/Jul/2021,"1225103                       ",500,"PIECE          ",26,RQN210700018
30/Jul/2021,"1467100                       ",20,"PIECE          ",26,RQN210700018
30/Jul/2021,"1428100                       ",72,"PIECE          ",26,RQN210700018
30/Jul/2021,"1443100                       ",12,"DOZEN          ",26,RQN210700018
30/Jul/2021,"1101124                       ",20,"BOOKLET        ",26,RQN210700018
30/Jul/2021,"1101123                       ",20,"BOOKLET        ",26,RQN210700018
30/Jul/2021,"BIO-000001                    ",70,piece,26,RQN210700018
30/Jul/2021,"1034100                       ",50,"PIECE          ",26,RQN210700018
30/Jul/2021,"1455100                       ",5,"BUNDLE         ",26,RQN210700018
30/Jul/2021,"1166100                       ",500,"SHEET          ",26,RQN210700018
30/Jul/2021,"1106101                       ",40,"BOOKLET        ",26,RQN210700018
30/Jul/2021,"1146100                       ",5,"PIECE          ",26,RQN210700018
30/Jul/2021,"1101151                       ",1000,"SHEET          ",26,RQN210700018
30/Jul/2021,"1101139                       ",1000,"SHEET          ",26,RQN210700018
30/Jul/2021,"1101138                       ",1000,"SHEET          ",26,RQN210700018
30/Jul/2021,"1101127                       ",3,"BOOKLET        ",26,RQN210700018
