Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Oct/2021,"1439101                       ",60,"REAM           ",33,RQN2110003557
04/Oct/2021,"1571004                       ",1000,"ROLL           ",33,RQN2110003557
04/Oct/2021,"1455100                       ",9,"BUNDLE         ",33,RQN2110003557
04/Oct/2021,"1150101                       ",5000,"BOOKLET        ",33,RQN2110003557
04/Oct/2021,"1150101                       ",10000,"BOOKLET        ",33,RQN2110003557
04/Oct/2021,"1428100                       ",144,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1467100                       ",36,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1113103                       ",10000,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1459100                       ",3,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1136100                       ",5000,"PIECE          ",33,RQN2110003557
04/Oct/2021,"BIO-000001                    ",1000,PIECE,33,RQN2110003557
04/Oct/2021,"1408100                       ",50,"BOX            ",33,RQN2110003557
04/Oct/2021,"1242100                       ",3,"BOX            ",33,RQN2110003557
04/Oct/2021,"1242102                       ",3,"BOX            ",33,RQN2110003557
04/Oct/2021,"1242101                       ",3,"BOX            ",33,RQN2110003557
04/Oct/2021,"1146100                       ",5,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1106101                       ",10000,"BOOKLET        ",33,RQN2110003557
04/Oct/2021,"1225100                       ",500,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1225101                       ",500,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1225102                       ",500,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1225103                       ",500,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1433100                       ",6,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1457100                       ",24,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1166100                       ",500,"SHEET          ",33,RQN2110003557
04/Oct/2021,"1412100                       ",3,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1537100                       ",3,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1443100                       ",12,"DOZEN          ",33,RQN2110003557
04/Oct/2021,"1407100                       ",4,"BOOKLET        ",33,RQN2110003557
04/Oct/2021,"1049100                       ",10000,"EACH           ",33,RQN2110003557
04/Oct/2021,"1101151                       ",10000,"SHEET          ",33,RQN2110003557
04/Oct/2021,"1101148                       ",10000,"SHEET          ",33,RQN2110003557
04/Oct/2021,"1101149                       ",500,"SHEET          ",33,RQN2110003557
04/Oct/2021,"1571010                       ",50,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1510100                       ",1,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1460100                       ",24,"PIECE          ",33,RQN2110003557
04/Oct/2021,"1101124                       ",24,"BOOKLET        ",33,RQN2110003557
04/Oct/2021,"1101123                       ",24,"BOOKLET        ",33,RQN2110003557
