Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Dec/2021,"1439101                       ",60,"REAM           ",26,RQN2112003961
04/Dec/2021,"1101156                       ",2,"BOOKLET        ",26,RQN2112003961
04/Dec/2021,"1101153                       ",2,"BOOKLET        ",26,RQN2112003961
04/Dec/2021,"1447100                       ",3,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1408100                       ",50,"BOX            ",26,RQN2112003961
04/Dec/2021,"1433100                       ",6,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1152104                       ",6,"BOOKLET        ",26,RQN2112003961
04/Dec/2021,"1457100                       ",12,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1101151                       ",2000,"SHEET          ",26,RQN2112003961
04/Dec/2021,"1460100                       ",12,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1152101                       ",2,"BOOKLET        ",26,RQN2112003961
04/Dec/2021,"1113103                       ",2000,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1407100                       ",12,"BOOKLET        ",26,RQN2112003961
04/Dec/2021,"1242102                       ",6,"BOX            ",26,RQN2112003961
04/Dec/2021,"1242101                       ",6,"BOX            ",26,RQN2112003961
04/Dec/2021,"1242100                       ",2,"BOX            ",26,RQN2112003961
04/Dec/2021,"1150100                       ",10000,"SHEET          ",26,RQN2112003961
04/Dec/2021,"1225100                       ",500,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1225103                       ",500,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1101117                       ",1000,"SHEET          ",26,RQN2112003961
04/Dec/2021,"1225101                       ",500,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1101160                       ",1000,"PAD            ",26,RQN2112003961
04/Dec/2021,"1101159                       ",1000,"PAD            ",26,RQN2112003961
04/Dec/2021,"1467100                       ",24,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1428100                       ",144,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1443100                       ",12,"DOZEN          ",26,RQN2112003961
04/Dec/2021,"1034100                       ",50,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1455100                       ",6,"BUNDLE         ",26,RQN2112003961
04/Dec/2021,"1459100                       ",3,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1166100                       ",500,"SHEET          ",26,RQN2112003961
04/Dec/2021,"1106101                       ",20,"BOOKLET        ",26,RQN2112003961
04/Dec/2021,"BIO-000001                    ",70,PIECE,26,RQN2112003961
04/Dec/2021,"1435100                       ",3,"PIECE          ",26,RQN2112003961
04/Dec/2021,"1537100                       ",5,"PIECE          ",26,RQN2112003961
