Date,"Item Code",Quantity,UoM,Division,"Req. No."
05/Aug/2021,"1139100                       ",60,"SHEET          ",10,RQN210800020
05/Aug/2021,"1428100                       ",288,"PIECE          ",10,RQN210800020
05/Aug/2021,"1408100                       ",100,"BOX            ",10,RQN210800020
05/Aug/2021,"1571010                       ",100,"PIECE          ",10,RQN210800020
05/Aug/2021,"1150100                       ",10000,"SHEET          ",10,RQN210800020
05/Aug/2021,"1106100                       ",10,"BOOKLET        ",10,RQN210800020
05/Aug/2021,"1443100                       ",24,"DOZEN          ",10,RQN210800020
05/Aug/2021,"1432100                       ",24,"PIECE          ",10,RQN210800020
05/Aug/2021,"1242102                       ",200,"BOX            ",10,RQN210800020
05/Aug/2021,"1242101                       ",150,"BOX            ",10,RQN210800020
05/Aug/2021,"1242100                       ",150,"BOX            ",10,RQN210800020
05/Aug/2021,"1433100                       ",12,"PIECE          ",10,RQN210800020
05/Aug/2021,"1426100                       ",10,"PIECE          ",10,RQN210800020
05/Aug/2021,"BIO-000001                    ",210,PIECE,10,RQN210800020
05/Aug/2021,"1571011                       ",20,"BOOK           ",10,RQN210800020
05/Aug/2021,"1162100                       ",20,"BOOKLET        ",10,RQN210800020
05/Aug/2021,"1101123                       ",20,"BOOKLET        ",10,RQN210800020
05/Aug/2021,"1101124                       ",20,"BOOKLET        ",10,RQN210800020
05/Aug/2021,"1455100                       ",10,"BUNDLE         ",10,RQN210800020
05/Aug/2021,"1166100                       ",1000,"SHEET          ",10,RQN210800020
05/Aug/2021,"1106101                       ",40,BOOKLET,10,RQN210800020
05/Aug/2021,"1571014                       ",200,"BOOKLET        ",10,RQN210800020
05/Aug/2021,"1049100                       ",8,"PIECE          ",10,RQN210800020
05/Aug/2021,"1049101                       ",20,"PIECE          ",10,RQN210800020
05/Aug/2021,"1113103                       ",100,"PIECE          ",10,RQN210800020
05/Aug/2021,"1225103                       ",3000,"PIECE          ",10,RQN210800020
05/Aug/2021,"1225101                       ",1000,"PIECE          ",10,RQN210800020
05/Aug/2021,"1225101                       ",1000,"PIECE          ",10,RQN210800020
05/Aug/2021,"1225102                       ",500,"PIECE          ",10,RQN210800020
05/Aug/2021,"1457100                       ",24,"PIECE          ",10,RQN210800020
05/Aug/2021,"1412100                       ",1,"PIECE          ",10,RQN210800020
05/Aug/2021,"1467100                       ",40,"PIECE          ",10,RQN210800020
05/Aug/2021,"1306100                       ",10,"BOOKLET        ",10,RQN210800020
05/Aug/2021,"1101151                       ",1000,"SHEET          ",10,RQN210800020
05/Aug/2021,"1101147                       ",500,"SHEET          ",10,RQN210800020
05/Aug/2021,"1571019                       ",20,"PIECE          ",10,RQN210800020
05/Aug/2021,"1034100                       ",50,"PIECE          ",10,RQN210800020
05/Aug/2021,"1034101                       ",50,"PIECE          ",10,RQN210800020
05/Aug/2021,"1433102                       ",10,"PIECE          ",10,RQN210800020
