Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Sep/2021,"1439101                       ",50,"REAM           ",48,RQN2109002381
04/Sep/2021,"1428100                       ",144,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1467100                       ",24,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1457100                       ",24,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1225103                       ",1000,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1225100                       ",1000,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1242102                       ",5,"BOX            ",48,RQN2109002381
04/Sep/2021,"1242100                       ",5,"BOX            ",48,RQN2109002381
04/Sep/2021,"1146100                       ",5,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1455100                       ",5,"BUNDLE         ",48,RQN2109002381
04/Sep/2021,"1101148                       ",2000,"SHEET          ",48,RQN2109002381
04/Sep/2021,"BIO-000001                    ",100,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1457100                       ",5,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1113102                       ",3,"BOX            ",48,RQN2109002381
04/Sep/2021,"1459100                       ",3,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1459101                       ",1,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1113103                       ",1000,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1571010                       ",50,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1408100                       ",50,"BOX            ",48,RQN2109002381
04/Sep/2021,"1152104                       ",20,"BOOKLET        ",48,RQN2109002381
04/Sep/2021,"1106101                       ",10,"BOOKLET        ",48,RQN2109002381
04/Sep/2021,"1571014                       ",500,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1433102                       ",10,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1443100                       ",2,"DOZEN          ",48,RQN2109002381
04/Sep/2021,"1034100                       ",50,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1426100                       ",20,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1101164                       ",3,"BOOKLET        ",48,RQN2109002381
04/Sep/2021,"1433100                       ",10,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1432100                       ",24,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1049100                       ",6,"EACH           ",48,RQN2109002381
04/Sep/2021,"1571011                       ",24,"BOOK           ",48,RQN2109002381
04/Sep/2021,"1411100                       ",3,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1414100                       ",6,"DOZEN          ",48,RQN2109002381
04/Sep/2021,"1412100                       ",24,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1025100                       ",24,"PIECE          ",48,RQN2109002381
04/Sep/2021,"1101124                       ",50,"BOOKLET        ",48,RQN2109002381
04/Sep/2021,"1101123                       ",50,"BOOKLET        ",48,RQN2109002381
04/Sep/2021,"1162100                       ",50,"BOOKLET        ",48,RQN2109002381
04/Sep/2021,"1101125                       ",50,"BOOKLET        ",48,RQN2109002381
04/Sep/2021,"1101159                       ",50,"PAD            ",48,RQN2109002381
04/Sep/2021,"1101160                       ",50,"PAD            ",48,RQN2109002381
