Date,"Item Code",Quantity,UoM,Division,"Req. No."
28/Oct/2021,"1101164                       ",4,"BOOKLET        ",55,RQN2110003724
28/Oct/2021,"1439101                       ",40,"REAM           ",55,RQN2110003724
28/Oct/2021,"1150100                       ",10000,"SHEET          ",55,RQN2110003724
28/Oct/2021,"1414100                       ",12,"DOZEN          ",55,RQN2110003724
28/Oct/2021,"1106101                       ",40,"BOOKLET        ",55,RQN2110003724
28/Oct/2021,"1412100                       ",5,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1225103                       ",1000,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1113103                       ",5000,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1101159                       ",4,"PAD            ",55,RQN2110003724
28/Oct/2021,"1225101                       ",1000,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1225100                       ",500,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1457100                       ",24,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1225102                       ",500,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1433100                       ",10,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1034100                       ",100,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1455100                       ",20,"BUNDLE         ",55,RQN2110003724
28/Oct/2021,"1049100                       ",8,"EACH           ",55,RQN2110003724
28/Oct/2021,"BIO-000001                    ",140,roll,55,RQN2110003724
28/Oct/2021,"1146100                       ",8,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1162100                       ",50,"BOOKLET        ",55,RQN2110003724
28/Oct/2021,"1101125                       ",30,"BOOKLET        ",55,RQN2110003724
28/Oct/2021,"1101123                       ",50,"BOOKLET        ",55,RQN2110003724
28/Oct/2021,"1408100                       ",100,"BOX            ",55,RQN2110003724
28/Oct/2021,"1428100                       ",288,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1467100                       ",40,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1443100                       ",12,"DOZEN          ",55,RQN2110003724
28/Oct/2021,"1242102                       ",6,"BOX            ",55,RQN2110003724
28/Oct/2021,"1242101                       ",6,"BOX            ",55,RQN2110003724
28/Oct/2021,"1407100                       ",5,"BOOKLET        ",55,RQN2110003724
28/Oct/2021,"1537100                       ",6,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1435100                       ",4,"PIECE          ",55,RQN2110003724
28/Oct/2021,"1571009                       ",5,"ROLL           ",55,RQN2110003724
28/Oct/2021,"1101122                       ",5,"ROLL           ",55,RQN2110003724
28/Oct/2021,"1101121                       ",5,"ROLL           ",55,RQN2110003724
