Date,"Item Code",Quantity,UoM,Division,"Req. No."
10/Dec/2021,"1150100                       ",10000,"SHEET          ",58,RQN2112004016
10/Dec/2021,"1242102                       ",10,"BOX            ",58,RQN2112004016
10/Dec/2021,"1101151                       ",5000,"SHEET          ",58,RQN2112004016
10/Dec/2021,"1225103                       ",1500,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1225101                       ",1000,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1225100                       ",500,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1225102                       ",200,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1101164                       ",1000,"BOOKLET        ",58,RQN2112004016
10/Dec/2021,"1162100                       ",40,"BOOKLET        ",58,RQN2112004016
10/Dec/2021,"1106101                       ",40,"BOOKLET        ",58,RQN2112004016
10/Dec/2021,"1467100                       ",60,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1459100                       ",5,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1433100                       ",20,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1414100                       ",10,"DOZEN          ",58,RQN2112004016
10/Dec/2021,"1113103                       ",2500,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1049100                       ",8,"EACH           ",58,RQN2112004016
10/Dec/2021,"1034100                       ",100,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1101159                       ",2000,"PAD            ",58,RQN2112004016
10/Dec/2021,"1455100                       ",10,"BUNDLE         ",58,RQN2112004016
10/Dec/2021,"1408100                       ",3,"BOX            ",58,RQN2112004016
10/Dec/2021,"1443100                       ",24,"DOZEN          ",58,RQN2112004016
10/Dec/2021,"1460100                       ",20,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1306100                       ",3,"BOOKLET        ",58,RQN2112004016
10/Dec/2021,"1426100                       ",20,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1457100                       ",50,"PIECE          ",58,RQN2112004016
10/Dec/2021,"1433102                       ",20,"PIECE          ",58,RQN2112004016
