Date,"Item Code",Quantity,UoM,Division,"Req. No."
07/Sep/2021,"1439101                       ",60,"REAM           ",10,RQN2109002365
07/Sep/2021,"1428100                       ",288,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1408100                       ",100,"BOX            ",10,RQN2109002365
07/Sep/2021,"1150100                       ",10000,"SHEET          ",10,RQN2109002365
07/Sep/2021,"1443100                       ",24,"DOZEN          ",10,RQN2109002365
07/Sep/2021,"1432100                       ",24,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1242102                       ",5,"BOX            ",10,RQN2109002365
07/Sep/2021,"1242101                       ",5,"BOX            ",10,RQN2109002365
07/Sep/2021,"1433100                       ",12,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1426100                       ",10,"PIECE          ",10,RQN2109002365
07/Sep/2021,"BIO-000001                    ",210,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1571011                       ",20,"BOOK           ",10,RQN2109002365
07/Sep/2021,"1162100                       ",25,"BOOKLET        ",10,RQN2109002365
07/Sep/2021,"1101123                       ",20,"BOOKLET        ",10,RQN2109002365
07/Sep/2021,"1101123                       ",20,"BOOKLET        ",10,RQN2109002365
07/Sep/2021,"1101124                       ",20,"BOOKLET        ",10,RQN2109002365
07/Sep/2021,"1455100                       ",10,"BUNDLE         ",10,RQN2109002365
07/Sep/2021,"1166100                       ",1000,"SHEET          ",10,RQN2109002365
07/Sep/2021,"1106101                       ",30,"BOOKLET        ",10,RQN2109002365
07/Sep/2021,"1571014                       ",200,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1049100                       ",4,"EACH           ",10,RQN2109002365
07/Sep/2021,"1049101                       ",10,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1113101                       ",100,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1225103                       ",3000,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1225101                       ",1000,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1225102                       ",500,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1457100                       ",24,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1412100                       ",2,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1467100                       ",40,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1306100                       ",10,"BOOKLET        ",10,RQN2109002365
07/Sep/2021,"1571019                       ",20,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1034100                       ",50,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1034101                       ",50,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1433102                       ",10,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1459100                       ",2,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1510101                       ",5,"PIECE          ",10,RQN2109002365
07/Sep/2021,"1152101                       ",2,"BOOKLET        ",10,RQN2109002365
