Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Nov/2021,"1101124                       ",20,"BOOKLET        ",28,RQN2111003780
04/Nov/2021,"1101123                       ",50,"BOOKLET        ",28,RQN2111003780
04/Nov/2021,"1162100                       ",20,"BOOKLET        ",28,RQN2111003780
04/Nov/2021,"1101125                       ",1,"BOOKLET        ",28,RQN2111003780
04/Nov/2021,"1166100                       ",1000,"SHEET          ",28,RQN2111003780
04/Nov/2021,"1146100                       ",5,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1426100                       ",20,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1101160                       ",5,"PAD            ",28,RQN2111003780
04/Nov/2021,"1467100                       ",40,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1412100                       ",100,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1455100                       ",5,"BUNDLE         ",28,RQN2111003780
04/Nov/2021,"1460100                       ",20,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1101120                       ",1000,"SHEET          ",28,RQN2111003780
04/Nov/2021,"1407100                       ",5,"BOOKLET        ",28,RQN2111003780
04/Nov/2021,"1242102                       ",5,"BOX            ",28,RQN2111003780
04/Nov/2021,"1242100                       ",5,"BOX            ",28,RQN2111003780
04/Nov/2021,"1433100                       ",12,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1433101                       ",12,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1049100                       ",100,"EACH           ",28,RQN2111003780
04/Nov/2021,"1034101                       ",100,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1225100                       ",500,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1225103                       ",500,"PIECE          ",28,RQN2111003780
04/Nov/2021,"1408100                       ",1,"BOX            ",28,RQN2111003780
04/Nov/2021,"1106101                       ",20,"BOOKLET        ",28,RQN2111003780
04/Nov/2021,"1439101                       ",80,"REAM           ",28,RQN2111003780
04/Nov/2021,"1101106                       ",5,"BOOKLET        ",28,RQN2111003780
04/Nov/2021,"BIO-000001                    ",100,"PIECE          ",28,RQN2111003780
