Date,"Item Code",Quantity,UoM,Division,"Req. No."
12/Oct/2021,"1101124                       ",30,"BOOKLET        ",82,RQN2110003627
12/Oct/2021,"1162100                       ",20,"BOOKLET        ",82,RQN2110003627
12/Oct/2021,"1101123                       ",20,"BOOKLET        ",82,RQN2110003627
12/Oct/2021,"1242100                       ",2,"BOX            ",82,RQN2110003627
12/Oct/2021,"1242101                       ",2,"BOX            ",82,RQN2110003627
12/Oct/2021,"1242102                       ",1,"BOX            ",82,RQN2110003627
12/Oct/2021,"1225100                       ",500,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1225103                       ",1000,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1455100                       ",4,"BUNDLE         ",82,RQN2110003627
12/Oct/2021,"1101159                       ",1000,"PAD            ",82,RQN2110003627
12/Oct/2021,"1101160                       ",1000,"PAD            ",82,RQN2110003627
12/Oct/2021,"1146100                       ",6,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1306100                       ",10,"BOOKLET        ",82,RQN2110003627
12/Oct/2021,"1113103                       ",500,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1457100                       ",12,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1106101                       ",20,"BOOKLET        ",82,RQN2110003627
12/Oct/2021,"1150101                       ",3000,"BOOKLET        ",82,RQN2110003627
12/Oct/2021,"1150100                       ",3000,"SHEET          ",82,RQN2110003627
12/Oct/2021,"1467100                       ",20,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1426100                       ",10,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1152106                       ",10,"BOOKLET        ",82,RQN2110003627
12/Oct/2021,"1433100                       ",12,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1433101                       ",6,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1439101                       ",60,"REAM           ",82,RQN2110003627
12/Oct/2021,"1460100                       ",10,"PIECE          ",82,RQN2110003627
12/Oct/2021,"1301100                       ",10,"BOOKLET        ",82,RQN2110003627
