Date,"Item Code",Quantity,UoM,Division,"Req. No."
28/Jan/2022,"1034100                       ",50,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1439101                       ",50,"REAM           ",68,RQN2201004296
28/Jan/2022,"1101151                       ",1000,"SHEET          ",68,RQN2201004296
28/Jan/2022,"1242100                       ",5,"BOX            ",68,RQN2201004296
28/Jan/2022,"1242102                       ",10,"BOX            ",68,RQN2201004296
28/Jan/2022,"1455100                       ",10,"BUNDLE         ",68,RQN2201004296
28/Jan/2022,"1414100                       ",1,"DOZEN          ",68,RQN2201004296
28/Jan/2022,"1428100                       ",72,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1467100                       ",20,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1113103                       ",1000,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1101159                       ",5,"PAD            ",68,RQN2201004296
28/Jan/2022,"1101160                       ",5,"PAD            ",68,RQN2201004296
28/Jan/2022,"1166100                       ",500,"SHEET          ",68,RQN2201004296
28/Jan/2022,"1571010                       ",100,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1225103                       ",1000,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1225101                       ",1000,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1457100                       ",12,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1408100                       ",50,"BOX            ",68,RQN2201004296
28/Jan/2022,"1106101                       ",10,"BOOKLET        ",68,RQN2201004296
28/Jan/2022,"1101123                       ",20,"BOOKLET        ",68,RQN2201004296
28/Jan/2022,"1101124                       ",10,"BOOKLET        ",68,RQN2201004296
28/Jan/2022,"1162100                       ",20,"BOOKLET        ",68,RQN2201004296
28/Jan/2022,"1433100                       ",10,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1433101                       ",5,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1146100                       ",5,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1426100                       ",20,"PIECE          ",68,RQN2201004296
28/Jan/2022,"1443100                       ",12,"DOZEN          ",68,RQN2201004296
