Date,"Item Code",Quantity,UoM,Division,"Req. No."
13/Sep/2021,"1439101                       ",30,"REAM           ",66,RQN2109002436
13/Sep/2021,"1242102                       ",3,"BOX            ",66,RQN2109002436
13/Sep/2021,"1510101                       ",4,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1106100                       ",30,"BOOKLET        ",66,RQN2109002436
13/Sep/2021,"1101159                       ",4,"PAD            ",66,RQN2109002436
13/Sep/2021,"1407100                       ",6,"BOOKLET        ",66,RQN2109002436
13/Sep/2021,"1101160                       ",6,"PAD            ",66,RQN2109002436
13/Sep/2021,"1113103                       ",1500,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1433100                       ",20,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1433101                       ",20,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1467100                       ",40,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1455100                       ",5,"BUNDLE         ",66,RQN2109002436
13/Sep/2021,"1407101                       ",12,"BOOKLET        ",66,RQN2109002436
13/Sep/2021,"1150100                       ",5000,"SHEET          ",66,RQN2109002436
13/Sep/2021,"1106100                       ",60,"BOOKLET        ",66,RQN2109002436
13/Sep/2021,"1460100                       ",15,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1225103                       ",1000,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1225101                       ",500,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1101124                       ",30,"BOOKLET        ",66,RQN2109002436
13/Sep/2021,"1101123                       ",30,"BOOKLET        ",66,RQN2109002436
13/Sep/2021,"1113102                       ",1000,"BOX            ",66,RQN2109002436
13/Sep/2021,"1426100                       ",20,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1443100                       ",30,"DOZEN          ",66,RQN2109002436
13/Sep/2021,"1162100                       ",30,"BOOKLET        ",66,RQN2109002436
13/Sep/2021,"1537100                       ",3,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1414100                       ",2,"DOZEN          ",66,RQN2109002436
13/Sep/2021,"1540101                       ",2,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1540100                       ",1,"PIECE          ",66,RQN2109002436
13/Sep/2021,"1101164                       ",1000,"BOOKLET        ",66,RQN2109002436
13/Sep/2021,"1106101                       ",60,"BOOKLET        ",66,RQN2109002436
