Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Oct/2021,"1439101                       ",60,"REAM           ",31,RQN2110003574
04/Oct/2021,"1408100                       ",50,"BOX            ",31,RQN2110003574
04/Oct/2021,"1150100                       ",5000,"SHEET          ",31,RQN2110003574
04/Oct/2021,"1034100                       ",150,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1225100                       ",500,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1225103                       ",1000,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1225101                       ",500,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1152101                       ",2,"BOOKLET        ",31,RQN2110003574
04/Oct/2021,"1467100                       ",40,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1459100                       ",3,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1101159                       ",1500,"PAD            ",31,RQN2110003574
04/Oct/2021,"1113103                       ",5000,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1162100                       ",20,"BOOKLET        ",31,RQN2110003574
04/Oct/2021,"1101123                       ",20,"BOOKLET        ",31,RQN2110003574
04/Oct/2021,"1101124                       ",20,"BOOKLET        ",31,RQN2110003574
04/Oct/2021,"1428100                       ",144,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1456100                       ",12,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1443100                       ",12,"DOZEN          ",31,RQN2110003574
04/Oct/2021,"1455100                       ",8,"BUNDLE         ",31,RQN2110003574
04/Oct/2021,"1460100                       ",12,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1101147                       ",3000,"SHEET          ",31,RQN2110003574
04/Oct/2021,"1242100                       ",2,"BOX            ",31,RQN2110003574
04/Oct/2021,"1242102                       ",2,"BOX            ",31,RQN2110003574
04/Oct/2021,"1049103                       ",10,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1457101                       ",8,"ROLL           ",31,RQN2110003574
04/Oct/2021,"1101164                       ",8,"BOOKLET        ",31,RQN2110003574
04/Oct/2021,"1101122                       ",8,"ROLL           ",31,RQN2110003574
04/Oct/2021,"1571009                       ",1,"ROLL           ",31,RQN2110003574
04/Oct/2021,"1571008                       ",1,"ROLL           ",31,RQN2110003574
04/Oct/2021,"1101164                       ",2,"BOOKLET        ",31,RQN2110003574
04/Oct/2021,"1571014                       ",2,"PIECE          ",31,RQN2110003574
04/Oct/2021,"1049100                       ",5,"EACH           ",31,RQN2110003574
04/Oct/2021,"1101121                       ",10,"ROLL           ",31,RQN2110003574
