Date,"Item Code",Quantity,UoM,Division,"Req. No."
18/Sep/2021,"1150100                       ",3000,"SHEET          ",50,RQN2109002470
18/Sep/2021,"1439101                       ",100,"REAM           ",50,RQN2109002470
18/Sep/2021,"1106101                       ",50,"BOOKLET        ",50,RQN2109002470
18/Sep/2021,"1225100                       ",5000,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1225101                       ",3000,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1225103                       ",5000,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1101147                       ",3000,"SHEET          ",50,RQN2109002470
18/Sep/2021,"1101151                       ",3000,"SHEET          ",50,RQN2109002470
18/Sep/2021,"1455100                       ",20,"BUNDLE         ",50,RQN2109002470
18/Sep/2021,"1162100                       ",100,"BOOKLET        ",50,RQN2109002470
18/Sep/2021,"1101123                       ",100,"BOOKLET        ",50,RQN2109002470
18/Sep/2021,"1034100                       ",140,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1034102                       ",140,"PIECE          ",50,RQN2109002470
18/Sep/2021,"BIO-000001                    ",140,PIECE,50,RQN2109002470
18/Sep/2021,"1034101                       ",70,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1456100                       ",12,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1242102                       ",2,"BOX            ",50,RQN2109002470
18/Sep/2021,"1242100                       ",2,"BOX            ",50,RQN2109002470
18/Sep/2021,"1460100                       ",24,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1459100                       ",3,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1447100                       ",2,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1467100                       ",40,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1408100                       ",144,"BOX            ",50,RQN2109002470
18/Sep/2021,"1428100                       ",144,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1152101                       ",2,"BOOKLET        ",50,RQN2109002470
18/Sep/2021,"1166100                       ",1000,"SHEET          ",50,RQN2109002470
18/Sep/2021,"1443100                       ",20,"DOZEN          ",50,RQN2109002470
18/Sep/2021,"1003102                       ",10,"PIECE          ",50,RQN2109002470
18/Sep/2021,"1152104                       ",20,"BOOKLET        ",50,RQN2109002470
18/Sep/2021,"1101139                       ",5000,"SHEET          ",50,RQN2109002470
18/Sep/2021,"1101138                       ",5000,"SHEET          ",50,RQN2109002470
18/Sep/2021,"1414100                       ",1,"DOZEN          ",50,RQN2109002470
