Date,"Item Code",Quantity,UoM,Division,"Req. No."
29/Dec/2021,"1406102                       ",1,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1101124                       ",40,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1101123                       ",40,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1162100                       ",40,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1101125                       ",40,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1166100                       ",1000,"SHEET          ",28,RQN2112004083
29/Dec/2021,"1146100                       ",20,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1426100                       ",20,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1113103                       ",1000,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1152101                       ",2,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1459100                       ",5,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1414100                       ",2,"DOZEN          ",28,RQN2112004083
29/Dec/2021,"1443100                       ",10,"DOZEN          ",28,RQN2112004083
29/Dec/2021,"1428100                       ",300,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1455100                       ",3,"BUNDLE         ",28,RQN2112004083
29/Dec/2021,"1460100                       ",10,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1407100                       ",10,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1306100                       ",5,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1457100                       ",15,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1101115                       ",3,"          BOOKLETS    ",28,RQN2112004083
29/Dec/2021,"1242102                       ",5,"BOX            ",28,RQN2112004083
29/Dec/2021,"1242101                       ",5,"BOX            ",28,RQN2112004083
29/Dec/2021,"1242100                       ",5,"BOX            ",28,RQN2112004083
29/Dec/2021,"1433100                       ",10,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1101164                       ",2,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1225100                       ",500,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1225101                       ",500,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1225103                       ",500,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1225102                       ",500,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1408100                       ",100,"BOX            ",28,RQN2112004083
29/Dec/2021,"1106101                       ",40,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"1447100                       ",5,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1432100                       ",10,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1439101                       ",120,"REAM           ",28,RQN2112004083
29/Dec/2021,"1453100                       ",5,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1101106                       ",5,"BOOKLET        ",28,RQN2112004083
29/Dec/2021,"BIO-000001                    ",150,ROLLS,28,RQN2112004083
29/Dec/2021,"1003102                       ",3,"PIECE          ",28,RQN2112004083
29/Dec/2021,"1101120                       ",1000,"SHEET          ",28,RQN2112004083
