Date,"Item Code",Quantity,UoM,Division,"Req. No."
28/Sep/2021,"1139100                       ",50,"boxes ",48,RQN2109002520
28/Sep/2021,"1457100                       ",24,"pieces ",48,RQN2109002520
28/Sep/2021,"1460100                       ",24,"pieces ",48,RQN2109002520
28/Sep/2021,"1467100                       ",24,"pieces ",48,RQN2109002520
28/Sep/2021,"1426100                       ",10,"boxes ",48,RQN2109002520
28/Sep/2021,"1455100                       ",5,"bundles ",48,RQN2109002520
28/Sep/2021,"1411100                       ",3,"PIECE          ",48,RQN2109002520
28/Sep/2021,"1225100                       ",1000,"pieces ",48,RQN2109002520
28/Sep/2021,"1225101                       ",1000,"pieces ",48,RQN2109002520
28/Sep/2021,"1225103                       ",1000,"pieces ",48,RQN2109002520
28/Sep/2021,"1106101                       ",15,"booklets ",48,RQN2109002520
28/Sep/2021,"1443100                       ",2,"dozens ",48,RQN2109002520
28/Sep/2021,"1459100                       ",5,"pieces ",48,RQN2109002520
28/Sep/2021,"1242102                       ",2,"boxes ",48,RQN2109002520
28/Sep/2021,"1242100                       ",2,"boxes ",48,RQN2109002520
28/Sep/2021,"1242101                       ",2,"boxes ",48,RQN2109002520
28/Sep/2021,"1101159                       ",24,"booklets ",48,RQN2109002520
28/Sep/2021,"1101160                       ",24,"booklets ",48,RQN2109002520
28/Sep/2021,"1113103                       ",3000,"pieces ",48,RQN2109002520
28/Sep/2021,"1101124                       ",24,"booklets ",48,RQN2109002520
28/Sep/2021,"1101123                       ",24,"booklets ",48,RQN2109002520
28/Sep/2021,"1101125                       ",24,"booklets ",48,RQN2109002520
28/Sep/2021,"1162100                       ",24,"booklets ",48,RQN2109002520
28/Sep/2021,"1407101                       ",24,"booklets ",48,RQN2109002520
28/Sep/2021,"1034100                       ",24,"pieces ",48,RQN2109002520
28/Sep/2021,"1025100                       ",1,box,48,RQN2109002520
28/Sep/2021,"1432100                       ",2,"dozens ",48,RQN2109002520
28/Sep/2021,"1428100                       ",3,"boxes ",48,RQN2109002520
28/Sep/2021,"1152104                       ",5,"booklets ",48,RQN2109002520
28/Sep/2021,"1101117                       ",100,"SHEET          ",48,RQN2109002520
28/Sep/2021,"1408100                       ",1,"BOX            ",48,RQN2109002520
28/Sep/2021,"1571010                       ",50,"pieces ",48,RQN2109002520
28/Sep/2021,"1433100                       ",5,"pieces ",48,RQN2109002520
28/Sep/2021,"1433101                       ",5,"pieces ",48,RQN2109002520
28/Sep/2021,"1571011                       ",24,"books ",48,RQN2109002520
28/Sep/2021,"1571014                       ",2,"boxes ",48,RQN2109002520
28/Sep/2021,"1414100                       ",1,"DOZEN          ",48,RQN2109002520
28/Sep/2021,"BIO-000001                    ",2,"boxes ",48,RQN2109002520
28/Sep/2021,"1101148                       ",500,"piecs ",48,RQN2109002520
28/Sep/2021,"1101149                       ",500,"SHEETS        ",48,RQN2109002520
28/Sep/2021,"1101147                       ",500,"SHEETS          ",48,RQN2109002520
28/Sep/2021,"1438100                       ",20,"PIECES          ",48,RQN2109002520
