Date,"Item Code",Quantity,UoM,Division,"Req. No."
13/Sep/2021,"1034100                       ",200,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1101124                       ",20,"BOOKLET        ",53,RQN2109002438
13/Sep/2021,"1113102                       ",2,"BOX            ",53,RQN2109002438
13/Sep/2021,"1113103                       ",2500,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1225100                       ",500,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1225101                       ",1000,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1225103                       ",1000,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1225102                       ",1000,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1101159                       ",4000,"PAD            ",53,RQN2109002438
13/Sep/2021,"1150100                       ",10000,"SHEET          ",53,RQN2109002438
13/Sep/2021,"1101151                       ",10000,"SHEET          ",53,RQN2109002438
13/Sep/2021,"1101149                       ",1000,"SHEET          ",53,RQN2109002438
13/Sep/2021,"1150101                       ",10000,"BOOKLET        ",53,RQN2109002438
13/Sep/2021,"1106101                       ",20,"BOOKLET        ",53,RQN2109002438
13/Sep/2021,"1242102                       ",5,"BOX            ",53,RQN2109002438
13/Sep/2021,"1408100                       ",100,"BOX            ",53,RQN2109002438
13/Sep/2021,"1406102                       ",20,"BOOKLET        ",53,RQN2109002438
13/Sep/2021,"1455100                       ",10,"BUNDLE         ",53,RQN2109002438
13/Sep/2021,"1411100                       ",5,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1467100                       ",40,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1428100                       ",144,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1439101                       ",30,"REAM           ",53,RQN2109002438
13/Sep/2021,"1510101                       ",10,"PIECE          ",53,RQN2109002438
13/Sep/2021,"BIO-000001                    ",4,"BOX            ",53,RQN2109002438
13/Sep/2021,"1443100                       ",1,"DOZEN          ",53,RQN2109002438
13/Sep/2021,"1571010                       ",200,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1457100                       ",12,"PIECE          ",53,RQN2109002438
13/Sep/2021,"1119100                       ",10,"PAD            ",53,RQN2109002438
