Date,"Item Code",Quantity,UoM,Division,"Req. No."
01/Sep/2021,"1537100                       ",5,"PIECE          ",26,RQN2109002353
01/Sep/2021,"1435100                       ",8,"PIECE          ",26,RQN2109002353
01/Sep/2021,"1540101                       ",2,"PIECE          ",26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
01/Sep/2021,null,1,,26,RQN2109002353
