Date,"Item Code",Quantity,UoM,Division,"Req. No."
20/Jan/2022,"1439101                       ",30,"REAM           ",16,RQN2201004253
20/Jan/2022,"1242102                       ",5,"BOX            ",16,RQN2201004253
20/Jan/2022,"1113101                       ",1000,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1146100                       ",10,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1034100                       ",50,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1034102                       ",50,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1433100                       ",10,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1460100                       ",10,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1467100                       ",40,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1162100                       ",30,"BOOKLET        ",16,RQN2201004253
20/Jan/2022,"1101123                       ",100,"BOOKLET        ",16,RQN2201004253
20/Jan/2022,"1101124                       ",20,"BOOKLET        ",16,RQN2201004253
20/Jan/2022,"1455100                       ",10,"BUNDLE         ",16,RQN2201004253
20/Jan/2022,"1225103                       ",1000,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1225100                       ",500,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1225101                       ",1000,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1225102                       ",500,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1106101                       ",50,"BOOKLET        ",16,RQN2201004253
20/Jan/2022,"1113103                       ",1000,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1571010                       ",100,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1407100                       ",10,"BOOKLET        ",16,RQN2201004253
20/Jan/2022,"1571014                       ",1000,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1101151                       ",2000,"SHEET          ",16,RQN2201004253
20/Jan/2022,"1101160                       ",5,"PAD            ",16,RQN2201004253
20/Jan/2022,"1414100                       ",10,"DOZEN          ",16,RQN2201004253
20/Jan/2022,"1457100                       ",24,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1443100                       ",12,"DOZEN          ",16,RQN2201004253
20/Jan/2022,"BIO-000001                    ",70,PIECE,16,RQN2201004253
20/Jan/2022,"1571004                       ",50,"ROLL           ",16,RQN2201004253
20/Jan/2022,"1408100                       ",100,"BOX            ",16,RQN2201004253
20/Jan/2022,"1428100                       ",144,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1242100                       ",5,"BOX            ",16,RQN2201004253
20/Jan/2022,"1456100                       ",10,"PIECE          ",16,RQN2201004253
20/Jan/2022,"1166100                       ",1,"SHEET          ",16,RQN2201004253
