Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Oct/2021,"1439101                       ",100,"REAM           ",35,RQN2110002542
04/Oct/2021,"1101160                       ",100,"PAD            ",35,RQN2110002542
04/Oct/2021,"1101159                       ",100,"PAD            ",35,RQN2110002542
04/Oct/2021,"1101151                       ",2000,"SHEET          ",35,RQN2110002542
04/Oct/2021,"1150100                       ",10000,"SHEET          ",35,RQN2110002542
04/Oct/2021,"1049103                       ",10,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1106101                       ",1000,"BOOKLET        ",35,RQN2110002542
04/Oct/2021,"1225103                       ",5000,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1225100                       ",2000,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1225101                       ",2000,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1225102                       ",2000,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1242100                       ",2,"BOX            ",35,RQN2110002542
04/Oct/2021,"1242102                       ",4,"BOX            ",35,RQN2110002542
04/Oct/2021,"1242101                       ",2,"BOX            ",35,RQN2110002542
04/Oct/2021,"1432100                       ",48,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1455100                       ",4,"BUNDLE         ",35,RQN2110002542
04/Oct/2021,"1467100                       ",2,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1428100                       ",144,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1443100                       ",10,"DOZEN          ",35,RQN2110002542
04/Oct/2021,"1146100                       ",20,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1457100                       ",24,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1459100                       ",5,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1113103                       ",2000,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1433100                       ",20,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1166100                       ",2000,"SHEET          ",35,RQN2110002542
04/Oct/2021,"1101123                       ",10000,"BOOKLET        ",35,RQN2110002542
04/Oct/2021,"1571015                       ",5,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1537100                       ",10,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1435100                       ",5,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1152104                       ",20,"BOOKLET        ",35,RQN2110002542
04/Oct/2021,"1561100                       ",5,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1510100                       ",1,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1447100                       ",5,"PIECE          ",35,RQN2110002542
04/Oct/2021,"1453100                       ",10,"PIECE          ",35,RQN2110002542
