Date,"Item Code",Quantity,UoM,Division,"Req. No."
08/Sep/2021,"1034100                       ",40,"PIECE          ",68,RQN2109002426
08/Sep/2021,"1113103                       ",3000,"PIECE          ",68,RQN2109002426
08/Sep/2021,"1439101                       ",100,"REAM           ",68,RQN2109002426
08/Sep/2021,"1455100                       ",6,"BUNDLE         ",68,RQN2109002426
08/Sep/2021,"1428100                       ",72,"PIECE          ",68,RQN2109002426
08/Sep/2021,"1408100                       ",50,"BOX            ",68,RQN2109002426
08/Sep/2021,"1166100                       ",1000,"SHEET          ",68,RQN2109002426
08/Sep/2021,"1101117                       ",5000,"SHEET          ",68,RQN2109002426
08/Sep/2021,"1225103                       ",500,"PIECE          ",68,RQN2109002426
08/Sep/2021,"1225101                       ",500,"PIECE          ",68,RQN2109002426
08/Sep/2021,"1242102                       ",6,"BOX            ",68,RQN2109002426
08/Sep/2021,"1242100                       ",3,"BOX            ",68,RQN2109002426
08/Sep/2021,"1101124                       ",20,"BOOKLET        ",68,RQN2109002426
08/Sep/2021,"1162100                       ",20,"BOOKLET        ",68,RQN2109002426
08/Sep/2021,"1101123                       ",20,"BOOKLET        ",68,RQN2109002426
08/Sep/2021,"1101125                       ",20,"BOOKLET        ",68,RQN2109002426
08/Sep/2021,"1457100                       ",12,"PIECE          ",68,RQN2109002426
08/Sep/2021,"1301100                       ",6,"BOOKLET        ",68,RQN2109002426
08/Sep/2021,"1407100                       ",6,"BOOKLET        ",68,RQN2109002426
08/Sep/2021,"1406102                       ",5,"BOOKLET        ",68,RQN2109002426
08/Sep/2021,"1152101                       ",1,"BOOKLET        ",68,RQN2109002426
