Date,"Item Code",Quantity,UoM,Division,"Req. No."
25/Oct/2021,"1439101                       ",60,"REAM           ",31,RQN2110003694
25/Oct/2021,"1408100                       ",1,"BOX            ",31,RQN2110003694
25/Oct/2021,"1150100                       ",5000,"SHEET          ",31,RQN2110003694
25/Oct/2021,"1034100                       ",250,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1225100                       ",500,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1225103                       ",1000,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1225101                       ",1000,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1225102                       ",1000,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1106101                       ",20,"BOOKLET        ",31,RQN2110003694
25/Oct/2021,"1467100                       ",40,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1113103                       ",2000,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1162100                       ",20,"BOOKLET        ",31,RQN2110003694
25/Oct/2021,"1101125                       ",20,"BOOKLET        ",31,RQN2110003694
25/Oct/2021,"1428100                       ",144,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1433100                       ",6,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1455100                       ",8,"BUNDLE         ",31,RQN2110003694
25/Oct/2021,"1242100                       ",2,"BOX            ",31,RQN2110003694
25/Oct/2021,"1433100                       ",2,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1101151                       ",3000,"SHEET          ",31,RQN2110003694
25/Oct/2021,"1414100                       ",12,"DOZEN          ",31,RQN2110003694
25/Oct/2021,"1443100                       ",12,"DOZEN          ",31,RQN2110003694
25/Oct/2021,"1049100                       ",8,"EACH           ",31,RQN2110003694
25/Oct/2021,"1571010                       ",1,"PIECE          ",31,RQN2110003694
25/Oct/2021,"1101121                       ",5,"ROLL           ",31,RQN2110003694
25/Oct/2021,"1571009                       ",5,"ROLL           ",31,RQN2110003694
