Date,"Item Code",Quantity,UoM,Division,"Req. No."
31/Jul/2021,"1439101                       ",30,"REAM           ",36,RQN210700019
31/Jul/2021,"1225100                       ",1000,"PIECE          ",36,RQN210700019
31/Jul/2021,"1225101                       ",1000,"PIECE          ",36,RQN210700019
31/Jul/2021,"1225103                       ",1000,"PIECE          ",36,RQN210700019
31/Jul/2021,"1455100                       ",6,"BUNDLE         ",36,RQN210700019
31/Jul/2021,"1113103                       ",1000,"PIECE          ",36,RQN210700019
31/Jul/2021,"1106101                       ",25,"BOOKLET        ",36,RQN210700019
31/Jul/2021,"1152101                       ",1,"BOOKLET        ",36,RQN210700019
31/Jul/2021,"1408100                       ",1,"BOX            ",36,RQN210700019
31/Jul/2021,"BIO-000001                    ",70,ROLL,36,RQN210700019
31/Jul/2021,"1101160                       ",1000,"PAD            ",36,RQN210700019
31/Jul/2021,"1414100                       ",1,"DOZEN          ",36,RQN210700019
31/Jul/2021,"1407100                       ",1,"BOOKLET        ",36,RQN210700019
31/Jul/2021,"1150100                       ",1000,"SHEET          ",36,RQN210700019
31/Jul/2021,"1101117                       ",1000,"SHEET          ",36,RQN210700019
31/Jul/2021,"1447100                       ",2,"PIECE          ",36,RQN210700019
31/Jul/2021,"1162100                       ",20,"BOOKLET        ",36,RQN210700019
31/Jul/2021,"1101125                       ",20,"BOOKLET        ",36,RQN210700019
31/Jul/2021,"1101124                       ",20,"BOOKLET        ",36,RQN210700019
31/Jul/2021,"1101123                       ",20,"BOOKLET        ",36,RQN210700019
31/Jul/2021,"1242100                       ",2,"BOX            ",36,RQN210700019
31/Jul/2021,"1242101                       ",2,"BOX            ",36,RQN210700019
31/Jul/2021,"1242102                       ",2,"BOX            ",36,RQN210700019
31/Jul/2021,"1146100                       ",6,"PIECE          ",36,RQN210700019
31/Jul/2021,"1306100                       ",5,"BOOKLET        ",36,RQN210700019
31/Jul/2021,"1428100                       ",1,"PIECE          ",36,RQN210700019
31/Jul/2021,"1201100                       ",2,"BOOKLET        ",36,RQN210700019
