Date,"Item Code",Quantity,UoM,Division,"Req. No."
28/Oct/2021,"1439101                       ",60,"REAM           ",90,RQN2110003719
28/Oct/2021,"1428100                       ",144,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1242102                       ",4,"BOX            ",90,RQN2110003719
28/Oct/2021,"1242100                       ",3,"BOX            ",90,RQN2110003719
28/Oct/2021,"1242101                       ",3,"BOX            ",90,RQN2110003719
28/Oct/2021,"1571014                       ",400,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1101124                       ",20,"BOOKLET        ",90,RQN2110003719
28/Oct/2021,"1414100                       ",2,"DOZEN          ",90,RQN2110003719
28/Oct/2021,"1113103                       ",2000,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1455100                       ",6,"BUNDLE         ",90,RQN2110003719
28/Oct/2021,"BIO-000001                    ",140,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1146100                       ",10,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1225103                       ",1000,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1225102                       ",1000,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1225101                       ",1000,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1467100                       ",20,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1457100                       ",12,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1150100                       ",4000,"SHEET          ",90,RQN2110003719
28/Oct/2021,"1150101                       ",20,"BOOKLET        ",90,RQN2110003719
28/Oct/2021,"1426100                       ",10,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1443100                       ",12,"DOZEN          ",90,RQN2110003719
28/Oct/2021,"1034100                       ",50,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1034102                       ",50,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1433100                       ",12,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1433102                       ",3,"PIECE          ",90,RQN2110003719
28/Oct/2021,"1106101                       ",20,"BOOKLET        ",90,RQN2110003719
28/Oct/2021,"1101117                       ",1000,"SHEET          ",90,RQN2110003719
