Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Jan/2022,"1150100                       ",5000,"SHEET          ",18,RQN2201004114
04/Jan/2022,"1106101                       ",20,"BOOKLET        ",18,RQN2201004114
04/Jan/2022,"1101164                       ",500,"BOOKLET        ",18,RQN2201004114
04/Jan/2022,"1455100                       ",5,"BUNDLE         ",18,RQN2201004114
04/Jan/2022,"1113103                       ",500,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1152101                       ",1,"BOOKLET        ",18,RQN2201004114
04/Jan/2022,"1146100                       ",5,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1457100                       ",12,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1162100                       ",20,"BOOKLET        ",18,RQN2201004114
04/Jan/2022,"1101123                       ",20,"BOOKLET        ",18,RQN2201004114
04/Jan/2022,"1225103                       ",500,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1306100                       ",3,"BOOKLET        ",18,RQN2201004114
04/Jan/2022,"1225102                       ",500,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1428100                       ",72,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1407100                       ",5,"BOOKLET        ",18,RQN2201004114
04/Jan/2022,"1439101                       ",30,"REAM           ",18,RQN2201004114
04/Jan/2022,"1408100                       ",50,"BOX            ",18,RQN2201004114
04/Jan/2022,"1443100                       ",12,"DOZEN          ",18,RQN2201004114
04/Jan/2022,"1101115                       ",5,"          books     ",18,RQN2201004114
04/Jan/2022,"1225100                       ",250,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1225101                       ",500,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1561100                       ",3,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1242102                       ",2,"BOX            ",18,RQN2201004114
04/Jan/2022,"1242100                       ",2,"BOX            ",18,RQN2201004114
04/Jan/2022,"1537100                       ",3,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1540100                       ",2,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1540101                       ",2,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1034100                       ",25,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1034102                       ",25,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1025100                       ",500,"PIECE          ",18,RQN2201004114
04/Jan/2022,"BIO-000001                    ",70,rolls,18,RQN2201004114
04/Jan/2022,"1242101                       ",2,"BOX            ",18,RQN2201004114
04/Jan/2022,"1459100                       ",2,"PIECE          ",18,RQN2201004114
04/Jan/2022,"1467100                       ",20,"PIECE          ",18,RQN2201004114
