Date,"Item Code",Quantity,UoM,Division,"Req. No."
01/Feb/2022,"1150100                       ",5000,"SHEET          ",35,RQN2202004332
01/Feb/2022,"1439101                       ",60,"REAM           ",35,RQN2202004332
01/Feb/2022,"1432100                       ",24,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1443100                       ",2,"DOZEN          ",35,RQN2202004332
01/Feb/2022,"1433100                       ",12,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1242102                       ",3,"BOX            ",35,RQN2202004332
01/Feb/2022,"1242101                       ",2,"BOX            ",35,RQN2202004332
01/Feb/2022,"1428100                       ",144,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1408100                       ",100,"BOX            ",35,RQN2202004332
01/Feb/2022,"1166100                       ",1000,"SHEET          ",35,RQN2202004332
01/Feb/2022,"1426100                       ",24,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1537100                       ",3,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1457100                       ",24,"PIECE          ",35,RQN2202004332
01/Feb/2022,"BIO-000001                    ",80,rolls,35,RQN2202004332
01/Feb/2022,"1101117                       ",1000,"SHEET          ",35,RQN2202004332
01/Feb/2022,"1101123                       ",35,"BOOKLET        ",35,RQN2202004332
01/Feb/2022,"1225103                       ",1000,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1225101                       ",1000,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1467100                       ",36,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1459100                       ",4,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1460100                       ",12,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1152101                       ",2,"BOOKLET        ",35,RQN2202004332
01/Feb/2022,"1510100                       ",4,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1242100                       ",2,"BOX            ",35,RQN2202004332
01/Feb/2022,"1225100                       ",1000,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1571014                       ",500,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1225102                       ",1000,"PIECE          ",35,RQN2202004332
01/Feb/2022,"1455100                       ",5,"BUNDLE         ",35,RQN2202004332
