Date,"Item Code",Quantity,UoM,Division,"Req. No."
05/Aug/2021,"1457100                       ",12,"PIECE          ",25,RQN21082156
05/Aug/2021,"1439101                       ",80,"REAM           ",25,RQN21082156
05/Aug/2021,"1150101                       ",1,"BOOKLET        ",25,RQN21082156
05/Aug/2021,"1242102                       ",1,"BOX            ",25,RQN21082156
05/Aug/2021,"1242100                       ",1,"BOX            ",25,RQN21082156
05/Aug/2021,"1407100                       ",5,"BOOKLET        ",25,RQN21082156
05/Aug/2021,"1113103                       ",500,"PIECE          ",25,RQN21082156
05/Aug/2021,"1408100                       ",1,"BOX            ",25,RQN21082156
05/Aug/2021,"1433100                       ",10,"PIECE          ",25,RQN21082156
05/Aug/2021,"1443100                       ",1,"DOZEN          ",25,RQN21082156
05/Aug/2021,"1467100                       ",40,"PIECE          ",25,RQN21082156
05/Aug/2021,"1106101                       ",10,"BOOKLET        ",25,RQN21082156
05/Aug/2021,"1426100                       ",10,"PIECE          ",25,RQN21082156
05/Aug/2021,"1414100                       ",1,"DOZEN          ",25,RQN21082156
05/Aug/2021,"1455100                       ",5,"BUNDLE         ",25,RQN21082156
05/Aug/2021,"1428100                       ",72,"PIECE          ",25,RQN21082156
05/Aug/2021,"1225100                       ",500,"PIECE          ",25,RQN21082156
05/Aug/2021,"1225103                       ",500,"PIECE          ",25,RQN21082156
05/Aug/2021,"1225101                       ",500,"PIECE          ",25,RQN21082156
05/Aug/2021,"1162100                       ",20,"BOOKLET        ",25,RQN21082156
05/Aug/2021,"1101125                       ",10,"BOOKLET        ",25,RQN21082156
05/Aug/2021,"1412100                       ",20,"PIECE          ",25,RQN21082156
05/Aug/2021,"1152101                       ",1,"BOOKLET        ",25,RQN21082156
05/Aug/2021,"1101148                       ",1000,"SHEET          ",25,RQN21082156
