Date,"Item Code",Quantity,UoM,Division,"Req. No."
03/Jan/2022,"1113103                       ",10000,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1242100                       ",3,"BOX            ",90,RQN2201004117
03/Jan/2022,"1242102                       ",3,"BOX            ",90,RQN2201004117
03/Jan/2022,"1139100                       ",240,"SHEET          ",90,RQN2201004117
03/Jan/2022,"1455100                       ",6,"BUNDLE         ",90,RQN2201004117
03/Jan/2022,"1225103                       ",1000,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1225101                       ",1000,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1225100                       ",1000,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1225102                       ",1000,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1571011                       ",10,"BOOK           ",90,RQN2201004117
03/Jan/2022,"1571014                       ",300,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1106101                       ",20,"BOOKLET        ",90,RQN2201004117
03/Jan/2022,"1426100                       ",24,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1146100                       ",12,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1306100                       ",12,"BOOKLET        ",90,RQN2201004117
03/Jan/2022,"1150100                       ",1000,"SHEET          ",90,RQN2201004117
03/Jan/2022,"1106100                       ",2000,"BOOKLET        ",90,RQN2201004117
03/Jan/2022,"1467100                       ",36,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1433100                       ",12,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1433101                       ",12,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1407100                       ",12,"BOOKLET        ",90,RQN2201004117
03/Jan/2022,"1447100                       ",6,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1428100                       ",144,"PIECE          ",90,RQN2201004117
03/Jan/2022,"BIO-000001                    ",3,"BOX            ",90,RQN2201004117
03/Jan/2022,"1439101                       ",240,"REAM           ",90,RQN2201004117
03/Jan/2022,"1034100                       ",50,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1414100                       ",12,"DOZEN          ",90,RQN2201004117
03/Jan/2022,"1571010                       ",50,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1101117                       ",3000,"SHEET          ",90,RQN2201004117
03/Jan/2022,"1034102                       ",50,"PIECE          ",90,RQN2201004117
03/Jan/2022,"1166100                       ",100,"SHEET          ",90,RQN2201004117
