Date,"Item Code",Quantity,UoM,Division,"Req. No."
14/Aug/2021,"1034100                       ",100,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1101123                       ",20,"BOOKLET        ",42,RQN2108002233
14/Aug/2021,"1101124                       ",20,"BOOKLET        ",42,RQN2108002233
14/Aug/2021,"1439101                       ",100,"REAM           ",42,RQN2108002233
14/Aug/2021,"1242102                       ",04,"BOX            ",42,RQN2108002233
14/Aug/2021,"1242100                       ",02,"BOX            ",42,RQN2108002233
14/Aug/2021,"1242101                       ",02,"BOX            ",42,RQN2108002233
14/Aug/2021,"1426100                       ",05,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1455100                       ",05,"BUNDLE         ",42,RQN2108002233
14/Aug/2021,"1113103                       ",5000,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1225101                       ",500,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1225100                       ",500,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1225103                       ",500,"PIECE          ",42,RQN2108002233
14/Aug/2021,"BIO-000001                    ",100,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1457100                       ",24,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1049100                       ",8,"EACH           ",42,RQN2108002233
14/Aug/2021,"1467100                       ",24,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1414100                       ",12,"DOZEN          ",42,RQN2108002233
14/Aug/2021,"1460100                       ",12,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1443100                       ",12,"DOZEN          ",42,RQN2108002233
14/Aug/2021,"1432100                       ",12,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1540101                       ",02,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1150100                       ",10000,"SHEET          ",42,RQN2108002233
14/Aug/2021,"1428100                       ",72,"PIECE          ",42,RQN2108002233
14/Aug/2021,"1101151                       ",500,"SHEET          ",42,RQN2108002233
14/Aug/2021,"1101160                       ",3000,"PAD            ",42,RQN2108002233
14/Aug/2021,"1101138                       ",500,"SHEET          ",42,RQN2108002233
14/Aug/2021,"1101125                       ",20,"BOOKLET        ",42,RQN2108002233
