Date,"Item Code",Quantity,UoM,Division,"Req. No."
28/Dec/2021,"1150100                       ",6000,"SHEET          ",50,RQN2112004079
28/Dec/2021,"1439101                       ",50,"REAM           ",50,RQN2112004079
28/Dec/2021,"1106101                       ",60,"BOOKLET        ",50,RQN2112004079
28/Dec/2021,"1225100                       ",3000,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1225101                       ",1000,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1225103                       ",3000,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1455100                       ",10,"BUNDLE         ",50,RQN2112004079
28/Dec/2021,"1162100                       ",100,"BOOKLET        ",50,RQN2112004079
28/Dec/2021,"1101123                       ",100,"BOOKLET        ",50,RQN2112004079
28/Dec/2021,"1101159                       ",3000,"PAD            ",50,RQN2112004079
28/Dec/2021,"1101160                       ",3000,"PAD            ",50,RQN2112004079
28/Dec/2021,"1407100                       ",10,"BOOKLET        ",50,RQN2112004079
28/Dec/2021,"1242102                       ",2,"BOX            ",50,RQN2112004079
28/Dec/2021,"1467100                       ",60,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1467100                       ",60,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1426100                       ",10,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1428100                       ",144,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1408100                       ",50,"PIECE  ",50,RQN2112004079
28/Dec/2021,"1166100                       ",5000,"SHEET          ",50,RQN2112004079
28/Dec/2021,"1443100                       ",24,"PIECE     ",50,RQN2112004079
28/Dec/2021,"BIO-000001                    ",140,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1457100                       ",20,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1119100                       ",20,"PAD            ",50,RQN2112004079
28/Dec/2021,"1152104                       ",20,"BOOKLET        ",50,RQN2112004079
28/Dec/2021,"1433100                       ",10,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1537100                       ",5,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1414100                       ",12,"PIECE    ",50,RQN2112004079
28/Dec/2021,"1146100                       ",5,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1101121                       ",3,"ROLL           ",50,RQN2112004079
28/Dec/2021,"1113103                       ",1000,"PIECE          ",50,RQN2112004079
28/Dec/2021,"1457101                       ",2,"ROLL           ",50,RQN2112004079
