Date,"Item Code",Quantity,UoM,Division,"Req. No."
29/Jan/2022,"1439101                       ",60,"REAM           ",27,RQN2201004311
29/Jan/2022,"1408100                       ",50,"BOX            ",27,RQN2201004311
29/Jan/2022,"1150100                       ",3000,"SHEET          ",27,RQN2201004311
29/Jan/2022,"BIO-000001                    ",70,PIECES,27,RQN2201004311
29/Jan/2022,"1242102                       ",3,"BOX            ",27,RQN2201004311
29/Jan/2022,"1106101                       ",40,"BOOKLET        ",27,RQN2201004311
29/Jan/2022,"1034100                       ",50,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1225102                       ",500,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1225103                       ",500,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1455100                       ",10,"BUNDLE         ",27,RQN2201004311
29/Jan/2022,"1433101                       ",2,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1433100                       ",2,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1101148                       ",500,"SHEET          ",27,RQN2201004311
29/Jan/2022,"1166100                       ",1000,"SHEET          ",27,RQN2201004311
29/Jan/2022,"1101124                       ",20,"BOOKLET        ",27,RQN2201004311
29/Jan/2022,"1443100                       ",12,"DOZEN          ",27,RQN2201004311
29/Jan/2022,"1407101                       ",5,"BOOKLET        ",27,RQN2201004311
29/Jan/2022,"1407100                       ",100,"BOOKLET        ",27,RQN2201004311
29/Jan/2022,"1152101                       ",1,"BOOKLET        ",27,RQN2201004311
29/Jan/2022,"1101160                       ",10,"PAD            ",27,RQN2201004311
29/Jan/2022,"1113103                       ",3000,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1510101                       ",10,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1101106                       ",10,"BOOKLET        ",27,RQN2201004311
29/Jan/2022,"1457100                       ",24,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1467100                       ",40,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1428100                       ",72,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1426100                       ",10,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1225101                       ",500,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1571010                       ",30,"PIECE          ",27,RQN2201004311
29/Jan/2022,"1306100                       ",5,"BOOKLET        ",27,RQN2201004311
