Date,"Item Code",Quantity,UoM,Division,"Req. No."
06/Dec/2021,"1034101                       ",100,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1428100                       ",1,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1467100                       ",1,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1225103                       ",1000,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1457100                       ",24,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1439101                       ",80,"REAM           ",95,RQN2112003978
06/Dec/2021,"1455100                       ",5,"BUNDLE         ",95,RQN2112003978
06/Dec/2021,"1101159                       ",3000,"PAD            ",95,RQN2112003978
06/Dec/2021,"1447100                       ",1,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1571014                       ",1,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1150100                       ",1000,"SHEET          ",95,RQN2112003978
06/Dec/2021,"1101160                       ",3000,"PAD            ",95,RQN2112003978
06/Dec/2021,"1306100                       ",12,"BOOKLET        ",95,RQN2112003978
06/Dec/2021,"1106101                       ",40,"BOOKLET        ",95,RQN2112003978
06/Dec/2021,"1034100                       ",100,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1166100                       ",1000,"SHEET          ",95,RQN2112003978
06/Dec/2021,"1101117                       ",1000,"SHEET          ",95,RQN2112003978
06/Dec/2021,"BIO-000001                    ",100,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1407100                       ",5,"BOOKLET        ",95,RQN2112003978
06/Dec/2021,"1459100                       ",1,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1408100                       ",50,"PIECE         ",95,RQN2112003978
06/Dec/2021,"1443100                       ",12,"PIECE         ",95,RQN2112003978
06/Dec/2021,"1433100                       ",12,"PIECE          ",95,RQN2112003978
06/Dec/2021,"1101151                       ",1000,"SHEET          ",95,RQN2112003978
