Date,"Item Code",Quantity,UoM,Division,"Req. No."
14/Dec/2021,"1146100                       ",10,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1166100                       ",10000,"SHEET          ",53,RQN2112004034
14/Dec/2021,"1162100                       ",100,"BOOKLET        ",53,RQN2112004034
14/Dec/2021,"1106101                       ",60,"BOOKLET        ",53,RQN2112004034
14/Dec/2021,"1034100                       ",100,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1225103                       ",2000,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1225101                       ",500,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1418101                       ",4,"BOX            ",53,RQN2112004034
14/Dec/2021,"1426100                       ",5,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1433100                       ",10,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1457100                       ",12,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1428100                       ",144,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1049103                       ",20,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1460100                       ",12,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1467100                       ",24,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1101125                       ",50,"BOOKLET        ",53,RQN2112004034
14/Dec/2021,"BIO-000001                    ",70,BOX,53,RQN2112004034
14/Dec/2021,"1443100                       ",1,"DOZEN          ",53,RQN2112004034
14/Dec/2021,"1439101                       ",40,"REAM           ",53,RQN2112004034
14/Dec/2021,"1422100                       ",4,"PIECE          ",53,RQN2112004034
14/Dec/2021,"1459100                       ",6,"PIECE          ",53,RQN2112004034
