Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Dec/2021,"1003102                       ",5,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1034100                       ",50,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1034101                       ",50,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1225103                       ",2000,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1225100                       ",1000,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1162100                       ",40,"BOOKLET        ",65,RQN2112003959
04/Dec/2021,"1106101                       ",20,"BOOKLET        ",65,RQN2112003959
04/Dec/2021,"1113103                       ",2000,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1101160                       ",10000,"PAD            ",65,RQN2112003959
04/Dec/2021,"1455100                       ",5,"BUNDLE         ",65,RQN2112003959
04/Dec/2021,"1428100                       ",216,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1408100                       ",100,"BOX            ",65,RQN2112003959
04/Dec/2021,"1439101                       ",100,"REAM           ",65,RQN2112003959
04/Dec/2021,"1457100                       ",24,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1407100                       ",20,"BOOKLET        ",65,RQN2112003959
04/Dec/2021,"1101138                       ",4000,"SHEET          ",65,RQN2112003959
04/Dec/2021,"1447100                       ",10,"PIECE          ",65,RQN2112003959
04/Dec/2021,"BIO-000001                    ",140,140,65,RQN2112003959
04/Dec/2021,"1467100                       ",40,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1459100                       ",5,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1166100                       ",2000,"SHEET          ",65,RQN2112003959
04/Dec/2021,"1426100                       ",20,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1242102                       ",10,"BOX            ",65,RQN2112003959
04/Dec/2021,"1242101                       ",5,"BOX            ",65,RQN2112003959
04/Dec/2021,"1433100                       ",10,"PIECE          ",65,RQN2112003959
04/Dec/2021,"1407101                       ",10,"BOOKLET        ",65,RQN2112003959
