Date,"Item Code",Quantity,UoM,Division,"Req. No."
27/Sep/2021,"1439101                       ",40,"REAM           ",17,RQN2109002509
27/Sep/2021,"1242102                       ",4,"BOX            ",17,RQN2109002509
27/Sep/2021,"1225103                       ",1000,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1225100                       ",1000,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1225101                       ",1000,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1225102                       ",1,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1455100                       ",2,"BUNDLE         ",17,RQN2109002509
27/Sep/2021,"1113103                       ",1000,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1101160                       ",10,"PAD            ",17,RQN2109002509
27/Sep/2021,"1460100                       ",12,"PIECE          ",17,RQN2109002509
27/Sep/2021,"BIO-000001                    ",70,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1101151                       ",1000,"SHEET          ",17,RQN2109002509
27/Sep/2021,"1150100                       ",4000,"SHEET          ",17,RQN2109002509
27/Sep/2021,"1426100                       ",12,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1467100                       ",20,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1457100                       ",12,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1443100                       ",1,"DOZEN          ",17,RQN2109002509
27/Sep/2021,"1408100                       ",50,"BOX            ",17,RQN2109002509
27/Sep/2021,"1101164                       ",2,"BOOKLET        ",17,RQN2109002509
27/Sep/2021,"1428100                       ",72,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1101106                       ",4,"BOOKLET        ",17,RQN2109002509
27/Sep/2021,"1239100                       ",2,"PAD            ",17,RQN2109002509
27/Sep/2021,"1034101                       ",12,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1034100                       ",50,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1113102                       ",1000,"BOX            ",17,RQN2109002509
27/Sep/2021,"1106101                       ",20,"BOOKLET        ",17,RQN2109002509
27/Sep/2021,"1459100                       ",5,"PIECE          ",17,RQN2109002509
27/Sep/2021,"1447100                       ",5,"PIECE          ",17,RQN2109002509
