Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Oct/2021,"1439101                       ",60,"REAM           ",13,RQN2110003577
04/Oct/2021,"1113103                       ",1000,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1101159                       ",2,"PAD            ",13,RQN2110003577
04/Oct/2021,"1101160                       ",2,"PAD            ",13,RQN2110003577
04/Oct/2021,"1034100                       ",100,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1225100                       ",250,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1225103                       ",1000,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1225101                       ",500,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1571006                       ",2000,"SHEET          ",13,RQN2110003577
04/Oct/2021,"1150100                       ",5000,"SHEET          ",13,RQN2110003577
04/Oct/2021,"BIO-000001                    ",70,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1408100                       ",100,"BOX            ",13,RQN2110003577
04/Oct/2021,"1428100                       ",140,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1459100                       ",5,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1467100                       ",24,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1242102                       ",5,"BOX            ",13,RQN2110003577
04/Oct/2021,"1242100                       ",5,"BOX            ",13,RQN2110003577
04/Oct/2021,"1162100                       ",50,"BOOKLET        ",13,RQN2110003577
04/Oct/2021,"1101125                       ",10,"BOOKLET        ",13,RQN2110003577
04/Oct/2021,"1455100                       ",5,"BUNDLE         ",13,RQN2110003577
04/Oct/2021,"1460100                       ",24,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1457100                       ",12,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1426100                       ",20,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1306100                       ",5,"BOOKLET        ",13,RQN2110003577
04/Oct/2021,"1146100                       ",5,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1106101                       ",20,"BOOKLET        ",13,RQN2110003577
04/Oct/2021,"1432100                       ",5,"PIECE          ",13,RQN2110003577
04/Oct/2021,"1443100                       ",12,"DOZEN          ",13,RQN2110003577
