Date,"Item Code",Quantity,UoM,Division,"Req. No."
04/Jan/2022,"1439101                       ",60,"REAM           ",48,RQN2201004141
04/Jan/2022,"1407100                       ",10,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1106101                       ",20,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1428100                       ",144,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1408100                       ",50,"BOX            ",48,RQN2201004141
04/Jan/2022,"1467100                       ",20,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1101125                       ",50,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1101123                       ",50,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1101124                       ",50,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1457100                       ",80,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1034100                       ",120,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1049100                       ",10,"EACH           ",48,RQN2201004141
04/Jan/2022,"1414100                       ",12,"DOZEN          ",48,RQN2201004141
04/Jan/2022,"1432100                       ",24,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1101159                       ",10000,"PAD            ",48,RQN2201004141
04/Jan/2022,"1101160                       ",10000,"PAD            ",48,RQN2201004141
04/Jan/2022,"1225103                       ",10000,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1225101                       ",1000,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1146100                       ",10,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1242102                       ",10,"BOX            ",48,RQN2201004141
04/Jan/2022,"1242100                       ",10,"BOX            ",48,RQN2201004141
04/Jan/2022,"1162100                       ",100,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1571005                       ",2000,"SHEET          ",48,RQN2201004141
04/Jan/2022,"1101149                       ",2000,"SHEET          ",48,RQN2201004141
04/Jan/2022,"1460100                       ",24,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1459100                       ",10,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1447100                       ",10,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1113103                       ",10000,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1152101                       ",4,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1306100                       ",40,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1225100                       ",500,"PIECE          ",48,RQN2201004141
04/Jan/2022,"1166100                       ",1,"SHEET          ",48,RQN2201004141
04/Jan/2022,"1239100                       ",100,"PAD            ",48,RQN2201004141
04/Jan/2022,"1101164                       ",2000,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1101165                       ",2000,"BOOKLET        ",48,RQN2201004141
04/Jan/2022,"1455100                       ",10,"BUNDLE         ",48,RQN2201004141
04/Jan/2022,"1443100                       ",24,"DOZEN          ",48,RQN2201004141
04/Jan/2022,"1456100                       ",10,"PIECE          ",48,RQN2201004141
