Date,"Item Code",Quantity,UoM,Division,"Req. No."
24/Aug/2021,"1139100                       ",60,"SHEET          ",31,RQN2108002294
24/Aug/2021,"1408100                       ",100,"BOX            ",31,RQN2108002294
24/Aug/2021,"1150100                       ",10000,"SHEET          ",31,RQN2108002294
24/Aug/2021,"1034100                       ",150,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1225100                       ",1000,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1225101                       ",1000,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1225103                       ",1000,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1407100                       ",12,"BOOKLET        ",31,RQN2108002294
24/Aug/2021,"1242102                       ",2,"BOX            ",31,RQN2108002294
24/Aug/2021,"1242100                       ",2,"BOX            ",31,RQN2108002294
24/Aug/2021,"1467100                       ",40,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1101160                       ",5000,"PAD            ",31,RQN2108002294
24/Aug/2021,"1113103                       ",3000,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1166100                       ",1000,"SHEET          ",31,RQN2108002294
24/Aug/2021,"1162100                       ",20,"BOOKLET        ",31,RQN2108002294
24/Aug/2021,"1101123                       ",20,"BOOKLET        ",31,RQN2108002294
24/Aug/2021,"1457100                       ",24,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1428100                       ",72,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1433100                       ",6,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1460100                       ",12,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1455100                       ",10,"BUNDLE         ",31,RQN2108002294
24/Aug/2021,"1146100                       ",5,"PIECE          ",31,RQN2108002294
24/Aug/2021,"1049100                       ",8,"EACH           ",31,RQN2108002294
24/Aug/2021,"1101121                       ",8,"ROLL           ",31,RQN2108002294
24/Aug/2021,"1101122                       ",8,"ROLL           ",31,RQN2108002294
